product_id,review,timestamp,label
PinDuoDuo Y17 Ram,"Pesanannya sudah diterima dan berfungsi dengan baik, semoga awet pemakaiannya. Terima kasih 😔🙏🏻","2026-03-02 19:13 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,semoga awet sampai dunia akhirat,"2026-03-09 16:19 | Variasi: Biru,4/128",1
PinDuoDuo Y17 Ram,barang bagus no kendala dan murah,"2026-02-06 22:01 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Secara keseluruhan bagus .. berfungsi .. good pokoke,"2026-02-15 02:29 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Hp yang di terima dalam kondisi baik, fitur lengkap, di dalam box nya sudah termasuk case dan charger, sangat di rekomendasi beli hp di sini👍","2026-02-23 13:41 | Variasi: Biru Muda,6/128",1
PinDuoDuo Y17 Ram,Fitur mantap dilengkapi fingerprint,"2026-02-11 18:08 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"Penjualnya responsif dan amanah. barang keterima sesuai jadwalnya, paket diterima aman. Barang bagus. Terimakasih utk penjualnya dan kurirnya. Rekomendasi utk yg pengen beli HP bagus.","2026-04-14 20:55 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Trimakasih banyak seller atas fast respon ya. Terimakasih barang mendarat dengan sempurna
Trimakasih lengkap dengan charger,hansed, temper glass,dan casing
Packaging aman pooolllll.
Tokonya amanah semgha lain kali bisa order lgi
Order di tgl 10 datang di tgl 24. Bukan karena seller nya tp xpedisi yang GK konsisten. Semgha kedepanya pilihan xpedisi lebih bagus lagi. Mungkin lain daerah lain juga kinerjanya. Sekali lagi makasi ya seller. Suksess sll","2026-04-25 20:14 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,Terima kasih seller dan kurir,"2026-02-15 09:50 | Variasi: Merah,8/256",1
PinDuoDuo Y17 Ram,Alhamdulillah paketan udah datang dengan selamat dan aman pekingnya mantap pokoknya tokonya amanah sesuai pesanan Joss mantap makasih selernya makasih tokonya semoga sukses selalu..,"2026-04-15 19:34 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Alhamdulillah berfungsi dengan baik, barangnya masih di segel dan sesuai dengan deskripsi. Semoga awet barangnya.. terimakasih seller","2026-05-02 06:36 | Variasi: Merah,8/256",1
PinDuoDuo Y17 Ram,Barang sudah sampai di rumah aman barang dicek normal semua kwalitas bagus harga murah nanti mau ambil lgi,"2026-02-08 19:12 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Tidak ada stiker tanda baru atas layar.temperglass sudah terpasang,"2026-02-09 16:52 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Cepet sampai nya udh di coba berpungsi dengan baik...,"2026-05-06 08:44 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"pokoknya jangan ragu rangu pesen di toko ini,karna sudah di jamin aman dan terpercaya","2026-05-10 09:19 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,Alhamdulillah pesanan telah sampai kualitas pesanan sesuai ekspektasi,"2026-02-17 18:21 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Alhmdulillah barang smpai dlm keadaan baik.normal.. Lengkap. Toko amanah.. 
.","2026-02-09 15:10 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Responsif, cepat, sesuai pesanan/deskripsi. Good jobs. Thanks🙏","2026-05-10 18:32 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Barang Sesuai, Harga Juga Bersahabat, Toko Amanah. Recomended Pokoknya Belanja Di Sini. . .","2026-04-07 02:02 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"Awalnya ragu tapi alhamdulillah toko ini memang amanah,,barangnya sampek dengan selamat gak ada lecet sedikitpun,,trima kasih","2026-04-18 13:03 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,packingnya aman bgt jadi ga takut ke bantjng2,"2026-02-06 21:57 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"recommended bangettt buat kalian yang cari hp low budget,mendang mending dan hp nya bagus,meskipun ga sebagus hp di toko asli nya,berfungsi dengan baik dan warna warnanya yang lucu lucu,besttt","2026-04-15 20:14 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"Puas bngt beli ditoko ini,,next mau psen lgi  ah😊😊,,dan jangan ragu buat beli disini🙏🏽","2026-04-18 17:43 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"Sesuai pesanan warna, bagus dan hp baru... Gak sia² belanja di di tokoh ini barangnya benar dengan yang di pesan","2026-02-20 16:53 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"baru pertama kali beli hp online, awalnya ragu tapi setelah paketnya datang alhamdulillah sesuai di pict ayo ges jgn ragu untuk beli dan tanya sama kknya ya di live🙂‍↔️, pengiriman pake plastik berangin safety sampai ke kalsel wak🥴","2026-02-22 13:45 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"Barang sampri dengan selamat, terima kasih buat tokonya, semoga jaya selalau","2026-02-08 09:16 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"Hp kw setelah cek imei gak terdaftar di vivo
Kirain ori","2026-01-29 23:11 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Alhamdulillah barang nya udah nyampe sesuai dwngan pesana  mudaha mudahan awet,"2026-05-05 13:57 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,Better bisa dipake untuk anak sekolah,"2026-02-02 08:30 | Variasi: Biru Muda,6/128",1
PinDuoDuo Y17 Ram,"Semoga sukses selalu.. 
Terimakasih sudah amanah buat toko ya🙏","2026-03-12 18:19 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"Tadinya sempet ragu,alhamdulillah bgitu sampai barang nya bagus dan berguna","2026-02-16 16:34 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,Alhamdulilah sesuai ekspektasi.. minta langsung di nyalain dari sananya jd pas dateng tinggal masukin kartu aja..,"2026-04-16 18:10 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,Alhamdulillah barangnya sudah sampai tujuan dengan selamat pengemasan cepat pengiriman barang standar respon penjual sangat baik Terima kasih buat penjual dan kurirnya 🙏🙏🙏 minus cuman free gift kurang satu yaitu headset. Saya maklumi aja barangnya bagus no minus masih tersegel,"2026-04-09 09:48 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Sangat bagus sesuai deskripsi harga sangat murah tapi barangnya asli....dpt softcase juga... terimakasih,"2026-04-21 05:49 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Alhamdulillah.. Barang dah sampai.. Walaupun tidak sesuai estimasi... Kondisi bagus, trimakasih.. Semoga awet,,","2026-02-27 20:57 | Variasi: Merah,8/256",1
PinDuoDuo Y17 Ram,"Barang bagus ber pungsi dengan baik
Toko nya sangat amanah dan jujur .
Buat sobat ku dimna saja ber ada kalau mau belanja di toko ini jangan ragu lansung beli aja toko nya amanah dan bisa di percaya","2026-03-30 18:40 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,",chargeran jg berfungsi dengan baik
Setelah 3 hari dari pesanan dteng ,baru keliatan batre nya udh eror .
Dicas 30 menit langsung full 100% .tapi dpke hanya 2 menit lngsung mati","2026-04-08 22:32 | Variasi: Merah,8/256",1
PinDuoDuo Y17 Ram,Bagus semua dari mulai pengemasan hingga produk nya,"2026-04-18 17:56 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Jangan ragu pesan di toko ini . Toko nya sangat amanah.  Gak ada vidio Krn vidio nya terlalu panjang .TPI tokoh nya amanah,"2026-02-23 15:31 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,pelapak amanah jangan ragu beli d sini...,"2026-02-10 12:34 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Barang sudah sampai dan langsung unboxing Alhamdulillah suami suka karena hadiah buat suami berfungsi dengan baik sesuai dengan pesanan..,"2026-04-01 07:15 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Terima kasih seller dan shopee barangnya sudah sampai sesuai deskripsi,"2026-02-04 14:10 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Awalnya takut dan ragu ternyata asli,"2026-04-14 19:09 | Variasi: Merah,8/256",1
PinDuoDuo Y17 Ram,"Baru pertama beli hp online, Alhamdulillah hp berfungsi dgn baik","2026-04-02 15:38 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"Barang,a bgs tokoh,a amanah...semga sukses selalu..","2026-05-20 17:31 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"sudah 2 kali pesan di toko ini..barang di terima dengan baik, terima kasih kepada  seller semoga laris manis dan dan terima kasih juga kepada kurir and shoppe..👍.","2026-04-21 10:15 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Bagus banget. Berfungsi normal. Semoga awet. Belikan orang tua,"2026-01-27 17:45 | Variasi: Biru,6/128",1
PinDuoDuo Y17 Ram,wah dengan harga segini dapat barang yang oke. ajib,"2026-02-27 00:37 | Variasi: Merah,8/256",1
PinDuoDuo Y17 Ram,Terimakasih barangx udh smpai sesuai dgn deskripsi packingan sngat aman ok mantapss🥰,"2026-02-13 20:23 | Variasi: Biru Muda,6/128",1
PinDuoDuo Y17 Ram,"kondisi barang bagus dan mulus
semua fitur berfungsi dengan normal tidak ada yang cacat
desain elegan, ringan, dan nyaman digenggam 
kapasitas baterai besar 5000 mah cukup awet digunakan seharian
kapasitas penyimpanan besar
ram 8 dan internal 256
keren semoga awet","2026-05-14 18:12 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Sangat puas..td nya meragukan.. Alhamdulillah semua mendarat dgn sempurna..semoga awet yeww,"2026-04-10 10:18 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Terima kasih kak hp nya berpungsi dengan baik, terimakasih telah amanah semoga makin lancar kak usahanya,,,🤲","2026-02-12 10:29 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"Semoga awet, dan bisa order lagi","2026-02-21 14:25 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,Bagus HP nya sesuai gambar ga kecewa awalnya takut di kirim asal asalan tapi beneran HP nya,"2026-04-07 22:41 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,barang sudah sampe kak tapi Vidio saya tidak bisa diupload jadi saya kirim foto saja disini,"2026-02-17 08:50 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,Maaf baru ksh ulasan baru smpt nih. Pkt dtng bbrp hri yg llu playanan COD. Deg2an Bru ini brniin bli brng elektronik scra online tdinya tkut aja. Tpi brniin diri dan hsil nya puasss dong real bgus sesuai bngt. The best kk amanah trus ya slm sukses. Pkonya jngn ragu bli d toko ini gaess ❤❤❤,"2026-04-18 16:27 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,allhamdulilah amanah,"2026-04-20 12:55 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,Warna sesuai pink. Tidak kecewa pas ramah di kantong,"2026-02-10 22:23 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"Toko Amanah,hp sampai Dengan sempurna.terimakasih seller","2026-04-18 22:57 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"Sesuai dengan ekspektasi semoga bisa awet..
Gak sengaja ternyata sudah 2x pesan disini.. toko baik selalu memperhatikan feedback dr pembeli","2026-02-20 23:49 | Variasi: Merah,8/256, Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"Sempet kecewa ketika GK bisa dipasang kartu,tapi seler baik bgt,diminta retur dan dikirim ulang,, jujur sempet ragu, karana pengiriman pribadi,GK bisa lewat aplikasi,tapi bismilah aja,,dan Alhamdulillah toko'y amanah bgt,trimakasih,,,jangan ragu order disini yaa,dijamin toko'y amanah🫰","2026-05-04 19:58 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Bismillah semoga hp nya awet dipakai anak belajar,, terimakasih sellernya gercep & konfirmasi dulu sebelum kirim,, semoga berkah & laris manis amiin","2026-04-06 12:58 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"barang ny datang dg cepat,bgus dan aman brang ny serta amanah dech pokok ny..ntah kami beli LG SMG rezk kita lancar.. Aamiin","2026-04-10 08:49 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"Imei 1 dan 2 hp ini tdk terdeteksi di web cek imei vivo.
Pas connect email dan terkonfirmasi di hp yang sudah lebih terpasang Email, tertulis bukan Vivo Y17 tertulisnya Y19.

Kenapa sy beli, krn sy hanya butuh kamera biasa, bisa internet, body hp pink. Menurut saya hp ini adalah rakitan. Buat sy ini cukup sesuai kebutuhan sy","2026-02-23 18:14 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"Toko amanah barang original..
Semoga awet..
Terimakasih","2026-05-07 16:20 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"Alhamdulillah paketan dach sampai tadi siang,berpungsi dengan baik,masih segel barang ORI,cuma gak di kasih headset nya aja.yg lain sich ok.semoga barangnya awet🙏","2026-04-18 23:23 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"Hp bagus suka sama toko ini amanah,saya pesan 1 lagi","2026-02-12 01:32 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,barang sudah diterima dengan baik😁,"2026-04-11 12:21 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"barang Sudh smpai tujuan KK...bener"" amanah toko ini.....ini pembelian saya yg kdua di toko ini👍👍👍👍👍👍👍","2026-02-28 20:43 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"Overall bagus,harga murah barang sesuai ekspetasi.","2026-04-10 19:37 | Variasi: Pink,8/256",1
PinDuoDuo Y17 Ram,"Kapasitas tidak sesuai dengan yg ada di gambar, mudah-mudahan awet.","2026-02-09 15:47 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,Kirain barangnya palsu ternyata bener datang hp sunguhan terimakasih minn,"2026-05-11 12:45 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Bagus semoga awet 👍,"2026-02-06 17:35 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"hp nya bagus ..anak saya suka banget 
semoga hp nya awet... terima kasih shoppe","2026-01-31 20:41 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Hp  Vivo SDH sampai dpt harga bersahabat.langsung dipake anak.semoga awet,"2026-02-15 19:32 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,Pokonya belaja ditoko ini sangat puas terimakasih seler,"2026-03-05 18:55 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Barang baru jgn ragu beli dsni..mantul,"2026-04-14 17:23 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"Alhamdulillah pesanan mendarat dengan selamat semoga awet ya ke lengkapan nya full set baru lagi pengiriman cepat,good lah","2026-03-01 13:43 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"Sangat buruk barang kw,padahal co 2 hp.nyesel banget.imei palsu semua media TDK bisa di gunakan selalu di spam","2026-03-24 01:57 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Barang sesuai dg live, sangat bagus gak rugi dg harga sangat murah. Kwalitas ORI","2026-02-16 13:42 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,Semoga barang awet,"2026-01-27 12:11 | Variasi: Biru,4/128",1
PinDuoDuo Y17 Ram,Udh ke3x order dsini.ssmuanya ok,"2026-01-28 09:50 | Variasi: Biru Muda,6/128",1
PinDuoDuo Y17 Ram,"Maaf seller baru beri penilaian, untuk mengetahui hp berfungsi dengan baik tau tidak, ternyata daftar email sulit, wa beberapa hari digunakan untuk telfon luar negeri kena spam nomer sudah gak bisa dipake lagi terpaksa beli nomer baru, kecewa pas ada fitur tidak bisa digunakan dengan baik,, akhirnya beli hp second jauh lebih baik wa tidak pernah kena spam daftar emailpun lancar","2026-04-26 09:22 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,bagus alhamdulilah reseler amanah cuma mau upload video ke panjangan jdi cuma bisa foto,"2026-01-27 15:48 | Variasi: Biru Muda,6/128",1
PinDuoDuo Y17 Ram,Lbh jernih pas waktu live,"2026-04-24 13:31 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"Hp aman bagus salah nya cuma satu pas di unboxing kameranya lecet dan buram, seperti second sekian dan terimakasih 🙏","2026-04-14 15:17 | Variasi: Biru Muda,8/256",1
PinDuoDuo Y17 Ram,"Hp tidak bisa menggunakan wa,sudah beberapa kali ganti kartu.tetap kena tinjau an.
Sangat menyesal.minta tolong solusinya buat penjual😩","2026-05-20 12:39 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Bagus barang nya baru bukan seken ,,,jgn ragu y belanja di sini anak saya suka bnget","2026-02-12 06:02 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,Gak sama kaya yg bulan kmren beli padahal bulan kmren baru beli hp di toko nih juga tapi beda masih keliatan ori hp yg kmren buat cek IMEI juga sesuai sama yg di gugel tapi kalo hp yg baru dateng buat cek IMEI malah gak terdaftar,"2026-05-12 20:13 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Alhamdulillah yg ke dua kalinya beli di toko pinduo duo ini amanah sekali gercep 
Semoga makin sukses toko nya.","2026-04-01 08:58 | Variasi: Merah,8/256",1
PinDuoDuo Y17 Ram,Terima kasih seler/toko,"2026-03-03 12:36 | Variasi: Biru Muda,4/128",1
PinDuoDuo Y17 Ram,"Barang diterima dengan baik, tidak ada yang rusak , hp lengkap dengan charger, dan casing bublerupnya  bagus bangat, pengemasan sangat nyaman ya jadi hpnya gak rusak, hpnya nyala batre 92 persen, hpnya baru, sesuai harga, tapi yang kurang saya suka kameranya masih kurang, kalau buat konten masih kurang bersih.","2026-05-11 19:48 | Variasi: Biru,8/256",1
PinDuoDuo Y17 Ram,"Day 1 beli hp online, alhamdulillah sesuai ekspektasi, dtang di palu dtng dgan selamat","2026-04-15 19:10 | Variasi: Biru Muda,8/256",1
