product_id,review,timestamp,label
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kapasitas baterai 3360mAh, terimakasih kak pesanan sudah diterima dgn baik dan sesuai pesanan. hp belum di coba tapi semoga saja awet.dan g ada lecetnya😊👍🏻",2025-09-11,1
Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Oke dan sangat baik",2025-09-07,1
Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3, masih segel kardusnya, aman tiba di tempat saya. 
saya tidak tau ini apa china made versi kw nya kah, respon layar agak delay",2025-09-05,1
Panda_Vivo Y71,alhamdulillah hp nya udah datang pengiriman cepat cuman 2 hri udah nyampe.respon penjual cepet lagi..maksih seler .mdh2 hp nya awet,4 minggu lalu,1
Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Kamera belakang 13MP dengan lampu kilat, Desain bodi aluminium, ..
pesanan sudah di terima, barang bagus dan masih baru ( masih di segel ).. kondisi normal dan tidak ada kendala.. tokonya amanah, saya puas sekali belanja di sini..
terima kasih seller jg lazada semoga semakin sukses dan maju...!! 
😊😊🙏👍👍👍👍👍",2025-08-28,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, trimakasih barang sudah sampai hari ini",2 minggu lalu,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, 
Semoga Hpnya Awet, Sayang Simcardnya cuman ad 1, Deskripsinya 2..
tapi gak masalah Yg penting Hpnya.
Semoga Tokonya Amanah.
Thank Lazada Dan Seller.",4 minggu lalu,1
Panda_Vivo Y71,"Kondisi paket masih Utuh,Pengiriman Cepat,Kurirnya Amanah,meskipun Paket sempat HILANG oleh J&T Express di Orderan Pertama dan ada Refund Dana  oleh Lazada,tapi saya masih tetap Re-Order di Toko ini karena Review Pembelinya hampir mendekati Ekpetasi. Produk Hp yang saya pesan pertama adalah Vivo Y55 4G warna Hitam tapi yang sampai ke Alamat  adalah Vivo Y66 4G dengan versi android 14,1, Kapasitas Ram 4,0 GB dan Total Storage Capacity 64 GB  refurbished tapi Fullset, meskipun sering Loading sedikit  tapi tetap berfungsi dengan Baik,ada dikasih bonus Casingnya.Kualitas Produk sesuai Harga.Terima kasih",2026-04-30,1
Panda_Vivo Y71,hp risa GK bisa baca kartu dijual ktnya ram 6 memori 128 tapi TPI yg dikirim ram  4 /64 mntap emak jdi penipu,2026-04-23,1
Panda_Vivo Y71,"pengiriman sangat cepat,kualitas Desain bodi sya suka..",2025-10-05,1
Panda_Vivo Y71,pesanan dah mendarat dan sesuai.dan fungsi hp normal semua,2025-09-27,1
Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Desain bodi aluminium, Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat,",2026-04-10,1
Panda_Vivo Y71,"makasih kak baranya udah sampe dngan mulus, cma pengiriman nya aga lama",3 minggu lalu,1
Panda_Vivo Y71,"untuk produk realpi k, 
hanya saja pesan warna hitam di kirim pink, 
pdhal utk anak laki 🤦🏻‍♀️
untung doi gk papa😁",2026-04-01,1
Panda_Vivo Y71,"baterai cepet panas, ko ini hp udah ada email nya ya berarti second ya bukan baruPelindung kaca Gorilla Glass 3,",2026-04-01,1
Panda_Vivo Y71,"mantaf sesuai iklan
HP gres mulus dan normal
pengiriman cepat
respon penjual cepat dan bersahabat
harga bersaing
makasih banget seller",2025-07-17,1
Panda_Vivo Y71,kemudahan penggunaan:,2025-06-29,1
Panda_Vivo Y71,"sebenarnya udah malas belanja di Lazada 
karena udah ga ada gratis ongkir
apalagi diskon,
cuma di toko ini harganya miring
ya lumayanlah 
rekomendasi banget deh di toko ini",2026-02-28,1
Panda_Vivo Y71,"alhamdulillah barangnya sudah keterima barangnya bagus pengiriman cepat barangnya semua baru Baru, segel, dan bergaransi, Kapasitas baterai 3360mAh, kurirnya baik dan ramah makasih lazada semoga bermanfaat amin.",2026-02-24,1
Panda_Vivo Y71,HP nya sdh datang makasih lazada dan toko nya,2 minggu lalu,1
Panda_Vivo Y71,"jangan ragu kalau sayang anak beli disini aja
lumayan harga murah kualitas joss buat anak anak oke lah",2026-02-16,1
Panda_Vivo Y71,"aslinya pesen y 55 warna hitam ,tpi yg dtg malah y 66 gold ,tpi gpp barngnya asli vivo dan baru masih segel,semoga awet,syangnya pengiriman  seminggu baru nyampe, lamaaaa banget.",2026-02-19,1
Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3, Kapasitas baterai 3360mAh,",2026-02-16,1
Panda_Vivo Y71,paket telah mendarat dengan aman dan cocok sesuai pesanan dan sesuai gambar,2025-07-02,1
Panda_Vivo Y71,kemudahan penggunaan:,2025-06-18,1
Panda_Vivo Y71,maaf baru kasih ulasan paket sudah sampai sellernya amanah dan responnya cepat terima kasih semoga awet cuma belum di coba,2026-02-07,1
Panda_Vivo Y71,"hp mendarat dgn selamat hp nya juga bagus mulus g ada cacat pengirimannya jg cepat tp aga kecewa minta warna merah yg dikirim gold trs pas dicoba pake SIM card,sinyal datanya g muncul..😢 tp yaudhlah",2026-02-12,1
Panda_Vivo Y71,tks banyak sudah saya terima paketnya,2 minggu lalu,1
Panda_Vivo Y71,"Produk yang dikirimkan masih bagus dan masih tersegel semoga kualitasnya pun bagus Kapasitas baterai 3360mAh,",2026-02-06,1
Panda_Vivo Y71,"bagus, like new, namun tidak rekomendasi bagi anak² yang bisa bermain game sambil di charge.. 

sesuai ekspektasi",2026-02-05,1
Panda_Vivo Y71,maaf baru di ulas.barangny bagus dan normal semoga awet dan tahan lama.🙏,2025-06-19,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, barang yang datang sesuai dengan yang dipromosikan.",2026-01-24,1
Panda_Vivo Y71,kemudahan penggunaan:,2025-06-23,1
Panda_Vivo Y71,"mantap, udah pesan 2x aman, semoga terus amanah,, dan awett",2025-06-19,1
Panda_Vivo Y71,"barang sesuai pengiriman cepat,tokonya amanah sukses selalu penjual yang baik👍👍👍👌",2026-02-12,1
Panda_Vivo Y71,"Alhamdulillah pesanan sampai dalam waktu yang pas, untung untungan sih, kadang datang hp nya mati gak ada baterai..",2026-01-11,1
Panda_Vivo Y71,"Desain bodi aluminium, Pelindung kaca Gorilla Glass 3,",2026-01-05,1
Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Kamera belakang 13MP dengan lampu kilat, Desain bodi aluminium,",2026-01-14,1
Panda_Vivo Y71,"Alhamdulillah pesanan saya sudah saya terima. aaf baru bisa memberikan ulasannya.
Barang Gress masih di segel, dan sesuai pesanan. cukup puas dengan harga sangat murah dapat hp Vivo",2025-12-28,1
Panda_Vivo Y71,"semua ok . pesen hitam datang putih . tapi ndak Apa Apa . lumayan Harga segitu .  staff baik sekali Dan ramah 🙏 . maksih seller ,  Baru, segel, dan bergaransi,",2025-12-28,1
Panda_Vivo Y71,barang nya udah sampai sesuai pesanan Reselles nya amanah peking nya rapi kurir nya juga ramah makasih banyak semua nya aku pasti akan berlangganan di sini 🙏🙏👍😍,2025-12-30,1
Panda_Vivo Y71,bagus kk hp ya lumayan lah harga sgtu buat jualan online ayam geprek saya nti klau smpet saya kirim video ya...maaf y kk baru kirim ulasan ya...makasih 🤗🤗,2025-12-26,1
Panda_Vivo Y71,"baik sesuai orderan.mkshKapasitas baterai 3360mAh, Kamera belakang 13MP dengan lampu kilat,",2026-01-09,1
Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Baru, segel, dan bergaransi, Desain bodi aluminium, Pelindung kaca Gorilla Glass 3,",2025-12-25,1
Panda_Vivo Y71,"sangat memuaskan dengan harga yg sngat terjangkau 
barang sesusi gk ada lecet.y sama sekali jadi jngan ragu....",2025-12-24,1
Panda_Vivo Y71,makasih byk lazada  barang utuh GK ada yg kurang..mkasih tokoya amanah.. lain waktu beli lagi,2025-12-27,1
Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi, Kapasitas baterai 3360mAh,",2025-12-25,1
Panda_Vivo Y71,"sesuai pesanan mkshBaru, segel, dan bergaransi,",2025-12-24,1
Panda_Vivo Y71,"terimakasi utk toko nya yg amanah. 
kmi sagat puas dgn kualitas nya yg sagat bagus utk lazada terimakasi.",2025-12-02,1
Panda_Vivo Y71,trimakasih barang sesuai pesanan.lain kali beli lagi di sini karna tokonya amanah,2025-12-31,1
Panda_Vivo Y71,"thanks seller dan lazada paket sesuai pesanan, mudah 2 an awet Hpnya",2026-01-27,1
Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Baru, segel, dan bergaransi, bagus terimakasi lazada sm abg kurirnya Amanah. maaf bru ngasih ulasan🤗",2025-11-29,1
Panda_Vivo Y71,maaf baru kasi ulasan.. soalnya mau di tes dl.. walaupun sempat ada kendala sedikit tpi masih bisa di atasi.. hp nya bagus.. udah sebulan di maenin bocah masih aman2 aja ..mau pesan lagi... terima kasih.. semoga tokonya berkah..Aamiin🙏🥰🥰,2025-11-26,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, tokonya amanah,Terimakasi bang kurir/Lazada,walau ada minesnya toksrinnya retak,tpi engga ngaruh.",2025-11-28,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3,",2025-11-28,1
Panda_Vivo Y71,"awalnya takut pesan, takut zonk.
 tapi ternyata barang sesuai pesanan dan aman.
terimakasih min.. jaya terus..",2025-11-28,1
Panda_Vivo Y71,"berpungsi dengan baik mksh Baru, segel, dan bergaransi,",2025-12-09,1
Panda_Vivo Y71,"mantap sekali barang masih baru lan sesuai gambar.
yg mau order di toko ini jangan ragu ya",2025-11-29,1
Panda_Vivo Y71,"lumayan bagus,cuman pengen yg warna hitam datang malah warna silver,ok gpp semoga awet",2025-12-19,1
Panda_Vivo Y71,Kompatibilitas:,2025-11-19,1
Panda_Vivo Y71,"Alhamdulillah paket datang dengan selamat,ini pesenan ke 2kalinya, tokonya amanah banget 
sukses terus buat toko ini , terimakasih",2025-11-08,1
Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Kamera belakang 13MP dengan lampu kilat, Desain bodi aluminium,",2025-11-28,1
Panda_Vivo Y71,"penjual  amanah,  harga murah  tapi  ga murahan.  terima kasih.  aku suka.",2025-12-23,1
Panda_Vivo Y71,"berjalan lancar, semoga awet... 
pengiriman sangat amat cepat sekalii....",2025-12-13,1
Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Kapasitas baterai 3360mAh,",2025-12-27,1
Panda_Vivo Y71,"pembelian ke 2, ga di sangka pemakaian uda bbrp hari batre uda lemah, uda 2 hari ini ga bs lepas dari casan. sll di cas dl klo mau di pakai. kecewa bgt. Stak bgt batre klo uda 88% lngsng mati🤦🏽‍♀️, pdhl awal nya baik2 aja.",2025-10-11,1
Panda_Vivo Y71,"alhamdulilah,pesanan sudah datang,dan sesuai sama yg di pesan,terimakasih,untuk semuanya
tokonya amanah,dan selernya",2025-10-30,1
Panda_Vivo Y71,pesanan sudah saya terima kondisi baik aman tapi sayang saya pesan vivo71 yang datang vivo 55ga sesuai dengan pesan padahal klo ga ada barangnya jangan  kirim atau ada pemberitauan barqng tidak ada kan lebih baik,2025-10-27,1
Panda_Vivo Y71,mantapp.. berfungsi dgn baik. semoga awett terimakasih,2026-01-03,1
Panda_Vivo Y71,"Desain bodi aluminium, Baru, segel, dan bergaransi,",2026-01-06,1
Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3, Desain bodi aluminium, Baru, segel, dan bergaransi,",2025-10-24,1
Panda_Vivo Y71,kemudahan penggunaan:,2025-10-15,1
Panda_Vivo Y71,"Pelindung kaca Gorilla Glass 3, Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, Kapasitas baterai 3360mAh,",2025-10-17,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, namun silikon plindungnya kekedean GK cocok",2025-10-16,1
Panda_Vivo Y71,"26 10 2025 menyatakan asli 
HP masih segelBaru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, Kamera belakang 13MP dengan lampu kilat,",2025-10-16,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, toko yg amanah... Alhamdulillah berfungsi dengan baik. sukses trus buat toko nya...mudah mudahan awet dan bermanfaat.",2025-10-13,1
Panda_Vivo Y71,hp nya SDH di terima dng aman. batrenya lumayan awet. harga nya juga murah . tp ada syg sedikit. hp nya meskipun ram 6 tp baru pasang beberapa aplikasi sj sudah lemot. kamera kurang jernih. kwalitas sesuai harg.,2025-10-06,1
Panda_Vivo Y71,alham dulilah barang udah sapi dan aman makasih lazada.. mantul mantap betull,2025-11-17,1
Panda_Vivo Y71,Alhamdulillah paket udah nyampe sesuai dengan pesanan bagus tapi blom di coba sih semoga awet kulir nya baik terima kasih 🙏 sukses selalu ya Bu,2025-09-28,1
Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Kapasitas baterai 3360mAh, Pelindung kaca Gorilla Glass 3,",2025-09-20,1
Panda_Vivo Y71,Durability:,2025-09-28,1
Panda_Vivo Y71,"barang oke sesuai pesanan dan sudah dicoba normBaru, segel, dan bergaransi, al semua mudaha mudahan awet makasih seller dan juga kurirnya 
pokonya okelahKapasitas baterai 3360mAh,",2025-10-03,1
Panda_Vivo Y71,"barang ok kwalitas ngk kalah dg Vivo yang mahalKapasitas baterai 3360mAh,",2025-10-03,1
Panda_Vivo Y71,"barang sudah sampai cepet banget mudah mudahan pas dipakai gak bermasalah dan awet, terimakasih ka",2025-10-16,1
Panda_Vivo Y71,kemudahan penggunaan:,2025-10-01,1
Panda_Vivo Y71,paket sudah diterima. kondisi retak bagian atas DAN tidak pakai plastik depan yg ada kertas hijaunya seperti yg sudah sudah saya beli. tapi tidak apa apa lah kalau memang ini bukan rejeki saya. moga lain waktu dipilihkan yg bukan / mungkin returan. terimakasih buat toko juga jasa pengirimannya.,2025-10-01,1
Panda_Vivo Y71,"dari dusbuknya sih baru, tapi hpnya second .
sudah order kesekian kalinya tambah parah",2025-10-27,1
Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Pelindung kaca Gorilla Glass 3, sayang kamera belakang nya rusak",2026-03-07,1
Panda_Vivo Y71,"terimakasih paket datang dengan selamat 
semuanya bagus 
terimakasih",2025-11-12,1
Panda_Vivo Y71,kemudahan penggunaan:,2025-11-14,1
Panda_Vivo Y71,"barang datang dengan baik,respon penjual oc, semoga hppnya awet bisa buat langganan",2025-10-29,1
Panda_Vivo Y71,bintang yang bicara.. berpungsi semoga awet,2025-12-21,1
Panda_Vivo Y71,kemudahan penggunaan:,2025-09-21,1
Panda_Vivo Y71,"Alhamdulillah paket udah sampai dn hasilnya memuaskan sesuai dengan apa yg di pesan, pengirimannya juga cepat.",2025-09-25,1
Panda_Vivo Y71,"penampilannya oke berfungsi normal, dg harga yg terjangkau bisa mendapatkan ponsel yg bagus, trimakasih 🙏",2025-09-24,1
Panda_Vivo Y71,"Pelindung kaca Baru, segel, dan bergaransi, Gorilla Glass 3, Baru, segel, dan bergaransi,",2025-10-09,1
Panda_Vivo Y71,"Desain bodi aluminium, Pelindung kaca Gorilla Glass 3,",2025-12-02,1
Panda_Vivo Y71,"sangat puas,barang sesuai pesanan. mksh ka",2025-12-19,1
Panda_Vivo Y71,"mantaaaaab lah hp baru masih segel, tapi agak ringan si sesuai lah dengan harga segitu,charger juga ga ori,tapi semoga awet wet wet..
Baru, segel, dan bergaransi, nanti order lg dah",2025-09-17,1
Panda_Vivo Y71,terimakasih kak seler lazada juga kurir nya yg amanah dan pada baik paket nya sesuai yg d harapkan saya sangat suka,2025-09-15,1
Panda_Vivo Y71,"Alhamdulillah barang sesuai pesanan seller amanah sangat amanah pokonya mau beli lagi nex Kamera belakang 13MP dengan lampu kilat, Baru, segel, dan bergaransi,",2025-09-13,1
Panda_Vivo Y71,"br sempet review
pengiriman cepat
barang mulus
kelangkapan oke
fungsi normal
cukup puas dengan pelayanan  kurir dan toko",2025-09-19,1
Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Desain bodi aluminium, Pelindung kaca Gorilla Glass 3, Baru, segel, dan bergaransi,",2025-09-15,1
Panda_Vivo Y71,"Alhamdulillah.... sudah sampai di lokasi kecamatan pakis kabupaten Malang...❤️😍😁😁🇮🇩🇮🇩
paket belum di buka.. masih di simpan dulu karena belum di pakai sekarang...
pengiriman: ngeri... cepat bgt , JKT - kab. malang cuma 2 hari 😁😁😁👍, biasanya standart 3 - 4 hari... orang masih nyuci ehh..tau"" datang paketnya..., yang jualan pinter... harga di murah in di kasih diskon+ lazkoin..., 202.500 rupiah lohhh... dapet nya...hp canggih..ram gede.... Alhamdulillah 🙏🙏🙏
makasih seller....👍👍👍 manteb.. mudah ""an berkah usaha lancar... ingat sholat 5 waktu....
makasih juga buat lazada... lazada oke 👍👍",2025-09-15,1
Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Pelindung kaca Gorilla Glass 3, Pelindung kaca Gorilla Glass 3, Kamera belakang 13MP dengan lampu kilat,",2025-09-15,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, Kapasitas baterai 3360mAh,",2025-10-17,1
Panda_Vivo Y71,"sudah diterima paketnya vivo Y71...kondisi hidup...semoga awet.....terimakasih, toko amanah..🙏🙏🙏",2025-09-12,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, Kapasitas baterai 3360mAh, Pelindung kaca Gorilla Glass 3, Desain bodi aluminium,",2025-09-08,1
Panda_Vivo Y71,"Desain bodi aluminium, Baru, segel, dan bergaransi moga awet, ini lagi di pake ngetik bagus lah",2025-09-25,1
Panda_Vivo Y71,"Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3,",2025-09-13,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, Desain bodi aluminium,",2025-09-19,1
Panda_Vivo Y71,terimakasih banyak ya boss,2025-12-27,1
Panda_Vivo Y71,"bagus.. normal mantab lah pokok nya..
seller top.. 
keri keri keri.. 😂😂😂",2025-10-16,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3, terima kasih",2025-10-11,1
Panda_Vivo Y71,"Baru, segel",2026-01-12,1
Panda_Vivo Y71,sudah d terima dngan utuh..dan barang lumayan lah dngan harga segitu..,2026-03-09,1
Panda_Vivo Y71,"paket tlah tiba dan yang kedua kalinya,,kurir ramah dan amanah sukses selalu",2025-10-06,1
Panda_Vivo Y71,"Kapasitas baterai 3360mAh, Baru, segel, dan bergaransi,",2025-10-18,1
Panda_Vivo Y71,mohon di tindak lanjuti return nya.. karena barang hp TDK sesuai.. tdk bisa di pakai TDK ada jaringan,2026-01-22,1
Panda_Vivo Y71,"Alhamdulillah sampenya cepet banget 
triBaru, segel, dan bergaransi, maakasih ka
respon sellernya juga cepet",2025-08-22,1
Panda_Vivo Y71,kak kenapa gak ada sinyal nya,3 minggu lalu,1
Panda_Vivo Y71,agak lemot mungkin karena harganya murah jadi sesuai sama harga yg penting bisa nyala,2025-09-15,1
Panda_Vivo Y71,barang sesuai amanah,2025-12-19,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat,",2025-09-30,1
Panda_Vivo Y71,"sedikit kecewa minta warna putih 
yg dikirim hitam
mdh2an TDK ada kendala",2025-10-01,1
Panda_Vivo Y71,mantap makasi,2025-12-30,1
Panda_Vivo Y71,"Desain bodi aluminium, Kamera belakang 13MP dengan lampu kilat,",2025-10-11,1
Panda_Vivo Y71,"semua dalam keadaan bagus speaker, kamera oke moga aja awet",2025-10-15,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, tapi knp y ini pas mo buat TLP vc,atau kirim pesan suara,g da suara y, mikrofon y jlk,g ada suara y SM sx,tp KLO buat YouTube ada,buat rekam suara pun g jln denyut y
awal buka baik semua,pas mo Wa,vc g da suara",2026-01-08,1
Panda_Vivo Y71,hp y ok . ga kecewa blnja di toko ini. trmksih,2025-11-13,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, order yang ke 2 barang sesuai deskripsi, pengiriman cepat",2025-09-11,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3,",2025-10-08,1
Panda_Vivo Y71,"Very recommended seller. 
Produk sesuai deskripsi, produk baru segel box, proses cepat, aman sampai di tempat saya. Sangat puas, mau pesan lagi nanti.. Terimakasih",2025-07-12,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3,",2025-10-02,1
Panda_Vivo Y71,hp nya bagus amanah penjualan nya semoga lancar trus,2025-10-13,1
Panda_Vivo Y71,"Kapasitas baterai 3360mAhPelindung kaca Gorilla Glass 3, , 6",2025-09-25,1
Panda_Vivo Y71,oke mantul paket berfungsi dgn baik tidak ada kendala..smoga awet..recomended poko na mah hehe..trima kasih bos kuh,2025-07-22,1
Panda_Vivo Y71,belum dicoba..kok restart terus ya,2025-11-01,1
Panda_Vivo Y71,"pokoke mantaplah tokonya...makasih banyak, 
sangat amanah....",2025-09-15,1
Panda_Vivo Y71,"sesuai pesanan, toko nya terpecaya, pengirimannya cpt , dpt hrg murah, Hp nya bagus dan msh mulus, Alhamdulillah nyala dan aman. ga tau ini Hp bekas atw br ya soalnya di dlm dus cm ada charger sm Hp aja. uda gitu Batre Hp nya uda 100% aja. semoga awet. thanks buat toko dan kurir nya. maaf video nya ga bs terpasang saat buka paket.",2025-07-12,1
Panda_Vivo Y71,"dah biar bintang yg berbicara..tetap amanah om,lancar jaya.aamiin",2025-09-10,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Desain bodi aluminium, 
mantap",2025-09-12,1
Panda_Vivo Y71,"hp sudah sampe dan telah ku coba lumayan, dengan harga sangat murah makasih seler dan makasih buat kurirnya.",2025-07-10,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kapasitas baterai 3360mAh, terimakasih",2025-09-11,1
Panda_Vivo Y71,ya bagus membantu,2025-11-23,1
Panda_Vivo Y71,mantap Alhamdulillah,2025-09-26,1
Panda_Vivo Y71,"pengiriman lumayan cepat, pesan hp warna hitam Di kirim warna putih... TPI ada kendala nih,, di pasang kartu gak ada sinyal, terus restart mulu...🙏🙏",3 minggu lalu,1
Panda_Vivo Y71,"barang oce,trimakasih semuanya yg terlibat.trimakasih",2025-09-15,1
Panda_Vivo Y71,hapenyasi baru luarnya aja dalemnyasi rongsok jualan apa mau nipu konsumen KECEWA saya booss,2025-12-19,1
Panda_Vivo Y71,"packing nya rapih dan aman, pengiriman cepat
barang dalam kondisi bagus dan original dan lengkap",2025-07-05,1
Panda_Vivo Y71,Durability:,2025-09-03,1
Panda_Vivo Y71,"Alhamdulillah mendarat dengan selamat,",2025-09-30,1
Panda_Vivo Y71,Hp Nyah Ga Bisa Pasang Wahtsp,2025-10-03,1
Panda_Vivo Y71,kemudahan penggunaan:,2025-09-12,1
Panda_Vivo Y71,mantap💖💖💖💖💖toko terpercaya bagi saya...semoga sukses..amanah truuus ya💖💖💖💖,2025-07-03,1
Panda_Vivo Y71,kemudahan penggunaan:,2026-04-17,1
Panda_Vivo Y71,"Baru, segel, dan bergaransi, Kamera belakang 13MP dengan lampu kilat, cuma warna tdk sesuai dengan pesanan,  smg awet,pengiriman cpt, sayang produk tidak berfungsi sprt pada umumnya,  KECEWA",2025-10-10,1
Panda_Vivo Y71,maksi jos tapì blom d buka,2025-09-09,1
Panda_Vivo Y71,pesanan cepat belum di buka mudah2an sesuai,2025-08-06,1
Panda_Vivo Y71,barangnya sudah sampai dengan selamat terima kasih?,2025-07-13,1
Panda_Vivo Y71,Hp rusak tidak bisa hidup meski seharian di cas,2026-01-02,1
Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Pelindung kaca Gorilla Glass 3, Desain bodi aluminium,",2026-03-26,1
Panda_Vivo Y71,"Kamera belakang 13MP dengan lampu kilat, Kapasitas baterai 3360mAh, Baru, segel, dan bergaransi, Baru, segel, dan bergaransi, Pelindung kaca Gorilla Glass 3,",2026-02-28,1
Panda_Vivo Y71,"sangat puas,toko yg amanah",2025-08-14,1
Panda_Vivo Y71,kemudahan penggunaan:,2026-03-06,1
Panda_Vivo Y71,blm d cek batre kosong sdng d isi baterai,2025-07-11,1
Panda_Vivo Y71,"gimana ya kok gak ada sinyal, batrenya habis GK bisa di cas lagi",3 minggu lalu,1
