product_id,label,urutan_waktu,timestamp,S_plus,S_netral,S_minus
PinDuoDuo Y17 Ram,1,46,2026-02-27 20:57:00,0.9473633766174316,0.050091803073883,0.0025448440574109
PinDuoDuo Y17 Ram,1,47,2026-02-28 20:43:00,0.8778403997421265,0.1106790900230407,0.0114804999902844
PinDuoDuo Y17 Ram,1,48,2026-03-01 13:43:00,0.995652437210083,0.0030033814255148,0.0013442115159705
PinDuoDuo Y17 Ram,1,49,2026-03-02 19:13:00,0.9353532195091248,0.0613646209239959,0.0032820710912346
PinDuoDuo Y17 Ram,1,50,2026-03-02 22:27:00,0.9949660897254944,0.003673487342894,0.0013604125706478
PinDuoDuo Y17 Ram,1,51,2026-03-03 12:36:00,0.7038254141807556,0.2905713617801666,0.0056031714193522
PinDuoDuo Y17 Ram,1,52,2026-03-05 18:55:00,0.9910722374916076,0.0078547317534685,0.0010730029316619
PinDuoDuo Y17 Ram,1,53,2026-03-09 16:19:00,0.991321623325348,0.0066006565466523,0.0020777226891368
PinDuoDuo Y17 Ram,1,54,2026-03-12 18:19:00,0.913105309009552,0.0848445519804954,0.0020501993130892
PinDuoDuo Y17 Ram,1,55,2026-03-24 01:57:00,0.0006971295806579,0.0010434739524498,0.9982593655586244
PinDuoDuo Y17 Ram,1,56,2026-03-30 18:40:00,0.994509756565094,0.0029061185196042,0.0025840981397777
PinDuoDuo Y17 Ram,1,57,2026-04-01 07:15:00,0.9954378008842468,0.0039362367242574,0.0006260001682676
PinDuoDuo Y17 Ram,1,58,2026-04-01 08:58:00,0.9907413721084596,0.0085715604946017,0.0006871920777484
PinDuoDuo Y17 Ram,1,59,2026-04-02 15:38:00,0.7254577875137329,0.2710770070552826,0.0034651728346943
PinDuoDuo Y17 Ram,1,60,2026-04-06 12:58:00,0.9891409873962402,0.0095064984634518,0.0013524511596187
PinDuoDuo Y17 Ram,1,61,2026-04-07 02:02:00,0.9975443482398988,0.0019865694921463,0.00046900860616
PinDuoDuo Y17 Ram,1,62,2026-04-07 22:41:00,0.9944865107536316,0.0034535457380115,0.0020600056741386
PinDuoDuo Y17 Ram,1,63,2026-04-08 22:32:00,0.0054513714276254,0.0274867452681064,0.9670618772506714
PinDuoDuo Y17 Ram,1,64,2026-04-09 09:48:00,0.2178659737110138,0.0130591671913862,0.7690748572349548
PinDuoDuo Y17 Ram,1,65,2026-04-10 08:49:00,0.9891486763954164,0.009607526473701,0.0012438066769391
PinDuoDuo Y17 Ram,1,66,2026-04-10 10:18:00,0.9940391778945924,0.0041034803725779,0.0018573495326563
PinDuoDuo Y17 Ram,1,67,2026-04-10 19:37:00,0.9946894645690918,0.003341827308759,0.0019687442108988
PinDuoDuo Y17 Ram,1,68,2026-04-11 12:21:00,0.9126596450805664,0.0831412300467491,0.0041991528123617
PinDuoDuo Y17 Ram,1,69,2026-04-14 15:17:00,0.007426930591464,0.0239094160497188,0.9686636924743652
PinDuoDuo Y17 Ram,1,70,2026-04-14 17:23:00,0.9514266848564148,0.0439342483878135,0.0046390127390623
PinDuoDuo Y17 Ram,1,71,2026-04-14 19:09:00,0.2029681205749511,0.4968958795070648,0.300135999917984
PinDuoDuo Y17 Ram,1,72,2026-04-14 20:01:00,0.8066834807395935,0.172956183552742,0.0203603245317935
PinDuoDuo Y17 Ram,1,73,2026-04-14 20:55:00,0.9961445331573486,0.0032980474643409,0.0005574086681008
PinDuoDuo Y17 Ram,1,74,2026-04-15 19:10:00,0.8978272080421448,0.0989339500665664,0.0032388332765549
PinDuoDuo Y17 Ram,1,75,2026-04-15 19:34:00,0.9965211153030396,0.0026099104434251,0.0008690265240147
PinDuoDuo Y17 Ram,1,76,2026-04-15 20:14:00,0.9980746507644652,0.0009741697576828,0.0009510800591669
PinDuoDuo Y17 Ram,1,77,2026-04-16 18:10:00,0.5623064041137695,0.4200192391872406,0.0176743865013122
PinDuoDuo Y17 Ram,1,78,2026-04-18 13:03:00,0.9662545919418336,0.0293479524552822,0.0043974998407065
PinDuoDuo Y17 Ram,1,79,2026-04-18 16:27:00,0.9859483242034912,0.0073186662048101,0.0067330412566661
PinDuoDuo Y17 Ram,1,80,2026-04-18 17:43:00,0.9860223531723022,0.0129982149228453,0.0009793827775865
PinDuoDuo Y17 Ram,1,81,2026-04-18 17:56:00,0.9962409734725952,0.0023659230209887,0.0013930479763075
PinDuoDuo Y17 Ram,1,82,2026-04-18 22:57:00,0.975959062576294,0.0226811040192842,0.0013598710065707
PinDuoDuo Y17 Ram,1,83,2026-04-18 23:23:00,0.9826754331588744,0.0122969327494502,0.0050275395624339
PinDuoDuo Y17 Ram,1,84,2026-04-20 12:55:00,0.968646764755249,0.0288030076771974,0.0025502352509647
PinDuoDuo Y17 Ram,1,85,2026-04-21 05:49:00,0.9849501848220824,0.0102163711562752,0.0048334347084164
PinDuoDuo Y17 Ram,1,86,2026-04-21 10:15:00,0.909363865852356,0.0887177139520645,0.0019184801494702
PinDuoDuo Y17 Ram,1,87,2026-04-24 13:31:00,0.9790602922439576,0.0192275457084178,0.0017121381824836
PinDuoDuo Y17 Ram,1,88,2026-04-24 17:38:00,0.9836151003837584,0.0144261885434389,0.0019586188718676
PinDuoDuo Y17 Ram,1,89,2026-04-25 20:14:00,0.992720365524292,0.0036418512463569,0.0036378279328346
PinDuoDuo Y17 Ram,1,90,2026-04-26 09:22:00,0.0062354146502912,0.0024530035443603,0.9913115501403807
PinDuoDuo Y17 Ram,1,91,2026-05-02 06:36:00,0.9818695187568665,0.0140511104837059,0.0040793549269437
PinDuoDuo Y17 Ram,1,92,2026-05-04 19:58:00,0.95443594455719,0.0248759537935256,0.0206880178302526
PinDuoDuo Y17 Ram,1,93,2026-05-05 13:57:00,0.9892702102661132,0.0094887912273406,0.0012410096824169
PinDuoDuo Y17 Ram,1,94,2026-05-06 08:44:00,0.9814695119857788,0.0122638531029224,0.0062666251324117
PinDuoDuo Y17 Ram,1,95,2026-05-07 16:20:00,0.9800127148628236,0.0183979887515306,0.0015892534283921
PinDuoDuo Y17 Ram,1,96,2026-05-10 09:19:00,0.9933064579963684,0.0057802512310445,0.000913337804377
PinDuoDuo Y17 Ram,1,97,2026-05-10 18:32:00,0.9610921144485474,0.0348625667393207,0.0040452796965837
PinDuoDuo Y17 Ram,1,98,2026-05-11 12:45:00,0.0009061562013812,0.026161229237914,0.9729326963424684
PinDuoDuo Y17 Ram,1,99,2026-05-11 19:48:00,0.99566912651062,0.0011687381193041,0.0031621542293578
PinDuoDuo Y17 Ram,1,100,2026-05-12 20:13:00,0.0135974278673529,0.0429886281490325,0.9434139728546144
PinDuoDuo Y17 Ram,1,101,2026-05-14 18:12:00,0.9898650050163268,0.0071324156597256,0.0030025399755686
PinDuoDuo Y17 Ram,1,102,2026-05-20 12:39:00,0.0006549716927111,0.0041103712283074,0.9952346682548524
PinDuoDuo Y17 Ram,1,103,2026-05-20 17:31:00,0.9896371960639954,0.0090440791100263,0.0013186732539907
