product_id,review,timestamp,label,S_plus,S_netral,S_minus,predicted_label
PinDuoDuo Y17 Ram,"pesanannya sudah diterima dan berfungsi dengan baik, semoga awet pemakaiannya. terima kasih",2026-03-02 19:13:00,1,0.9353532195091248,0.06136462092399597,0.003282071091234684,POSITIVE
PinDuoDuo Y17 Ram,semoga awet sampai dunia akhirat,2026-03-09 16:19:00,1,0.9913216233253479,0.006600656546652317,0.0020777226891368628,POSITIVE
PinDuoDuo Y17 Ram,barang bagus no kendala dan murah,2026-02-06 22:01:00,1,0.9925685524940491,0.0034496556036174297,0.003981767222285271,POSITIVE
PinDuoDuo Y17 Ram,secara keseluruhan bagus .. berfungsi .. good pokoke,2026-02-15 02:29:00,1,0.9920945763587952,0.0037843475583940744,0.004121074452996254,POSITIVE
PinDuoDuo Y17 Ram,"hp yang di terima dalam kondisi baik, fitur lengkap, di dalam box nya sudah termasuk case dan charger, sangat di rekomendasi beli hp di sini",2026-02-23 13:41:00,1,0.9820438623428345,0.015660220757126808,0.002295974874868989,POSITIVE
PinDuoDuo Y17 Ram,fitur mantap dilengkapi fingerprint,2026-02-11 18:08:00,1,0.9368536472320557,0.06252516061067581,0.0006212100852280855,POSITIVE
PinDuoDuo Y17 Ram,"penjualnya responsif dan amanah. barang keterima sesuai jadwalnya, paket diterima aman. barang bagus. terimakasih utk penjualnya dan kurirnya. rekomendasi utk yg pengen beli hp bagus.",2026-04-14 20:55:00,1,0.9961445331573486,0.003298047464340925,0.0005574086681008339,POSITIVE
PinDuoDuo Y17 Ram,"trimakasih banyak seller atas fast respon ya. terimakasih barang mendarat dengan sempurna trimakasih lengkap dengan charger,hansed, temper glass,dan casing packaging aman pooll. tokonya amanah semgha lain kali bisa order lgi order di tgl 10 datang di tgl 24. bukan karena seller nya tp xpedisi yang gk konsisten. semgha kedepanya pilihan xpedisi lebih bagus lagi. mungkin lain daerah lain juga kinerjanya. sekali lagi makasi ya seller. suksess sll",2026-04-25 20:14:00,1,0.992720365524292,0.003641851246356964,0.0036378279328346252,POSITIVE
PinDuoDuo Y17 Ram,terima kasih seller dan kurir,2026-02-15 09:50:00,1,0.9595243334770203,0.03777667135000229,0.0026990158949047327,POSITIVE
PinDuoDuo Y17 Ram,alhamdulillah paketan udah datang dengan selamat dan aman pekingnya mantap pokoknya tokonya amanah sesuai pesanan joss mantap makasih selernya makasih tokonya semoga sukses selalu..,2026-04-15 19:34:00,1,0.9965211153030396,0.0026099104434251785,0.000869026524014771,POSITIVE
PinDuoDuo Y17 Ram,"alhamdulillah berfungsi dengan baik, barangnya masih di segel dan sesuai dengan deskripsi. semoga awet barangnya.. terimakasih seller",2026-05-02 06:36:00,1,0.9818695187568665,0.014051110483705997,0.004079354926943779,POSITIVE
PinDuoDuo Y17 Ram,barang sudah sampai di rumah aman barang dicek normal semua kwalitas bagus harga murah nanti mau ambil lgi,2026-02-08 19:12:00,1,0.806164562702179,0.16439193487167358,0.029443562030792236,POSITIVE
PinDuoDuo Y17 Ram,tidak ada stiker tanda baru atas layar.temperglass sudah terpasang,2026-02-09 16:52:00,1,0.0009635874885134399,0.9943140745162964,0.0047223675064742565,NEUTRAL
PinDuoDuo Y17 Ram,cepet sampai nya udh di coba berpungsi dengan baik..,2026-05-06 08:44:00,1,0.9814695119857788,0.01226385310292244,0.006266625132411718,POSITIVE
PinDuoDuo Y17 Ram,"pokoknya jangan ragu rangu pesen di toko ini,karna sudah di jamin aman dan terpercaya",2026-05-10 09:19:00,1,0.9933064579963684,0.005780251231044531,0.000913337804377079,POSITIVE
PinDuoDuo Y17 Ram,alhamdulillah pesanan telah sampai kualitas pesanan sesuai ekspektasi,2026-02-17 18:21:00,1,0.9852358102798462,0.012887690216302872,0.0018765422282740474,POSITIVE
PinDuoDuo Y17 Ram,alhmdulillah barang smpai dlm keadaan baik.normal.. lengkap. toko amanah.. .,2026-02-09 15:10:00,1,0.8699257373809814,0.12670069932937622,0.003373584244400263,POSITIVE
PinDuoDuo Y17 Ram,"responsif, cepat, sesuai pesanan/deskripsi. good jobs. thanks",2026-05-10 18:32:00,1,0.9610921144485474,0.034862566739320755,0.004045279696583748,POSITIVE
PinDuoDuo Y17 Ram,"barang sesuai, harga juga bersahabat, toko amanah. recomended pokoknya belanja di sini. . .",2026-04-07 02:02:00,1,0.9975443482398987,0.001986569492146373,0.00046900860616005957,POSITIVE
PinDuoDuo Y17 Ram,"awalnya ragu tapi alhamdulillah toko ini memang amanah,,barangnya sampek dengan selamat gak ada lecet sedikitpun,,trima kasih",2026-04-18 13:03:00,1,0.9662545919418335,0.02934795245528221,0.004397499840706587,POSITIVE
PinDuoDuo Y17 Ram,packingnya aman bgt jadi ga takut ke bantjng2,2026-02-06 21:57:00,1,0.9962677359580994,0.0031551814172416925,0.0005770996795035899,POSITIVE
PinDuoDuo Y17 Ram,"recommended bangett buat kalian yang cari hp low budget,mendang mending dan hp nya bagus,meskipun ga sebagus hp di toko asli nya,berfungsi dengan baik dan warna warnanya yang lucu lucu,bestt",2026-04-15 20:14:00,1,0.9980746507644653,0.0009741697576828301,0.0009510800591669977,POSITIVE
PinDuoDuo Y17 Ram,"puas bngt beli ditoko ini,,next mau psen lgi ah,,dan jangan ragu buat beli disini",2026-04-18 17:43:00,1,0.9860223531723022,0.012998214922845364,0.0009793827775865793,POSITIVE
PinDuoDuo Y17 Ram,"sesuai pesanan warna, bagus dan hp baru.. gak sia² belanja di di tokoh ini barangnya benar dengan yang di pesan",2026-02-20 16:53:00,1,0.15077300369739532,0.8373626470565796,0.011864276602864265,NEUTRAL
PinDuoDuo Y17 Ram,"baru pertama kali beli hp online, awalnya ragu tapi setelah paketnya datang alhamdulillah sesuai di pict ayo ges jgn ragu untuk beli dan tanya sama kknya ya di live, pengiriman pake plastik berangin safety sampai ke kalsel wak",2026-02-22 13:45:00,1,0.8054324388504028,0.16772997379302979,0.026837533339858055,POSITIVE
PinDuoDuo Y17 Ram,"barang sampri dengan selamat, terima kasih buat tokonya, semoga jaya selalau",2026-02-08 09:16:00,1,0.9210123419761658,0.07632042467594147,0.0026672380045056343,POSITIVE
PinDuoDuo Y17 Ram,hp kw setelah cek imei gak terdaftar di vivo kirain ori,2026-01-29 23:11:00,1,0.001552847563289106,0.4233565628528595,0.5750906467437744,NEGATIVE
PinDuoDuo Y17 Ram,alhamdulillah barang nya udah nyampe sesuai dwngan pesana mudaha mudahan awet,2026-05-05 13:57:00,1,0.9892702102661133,0.009488791227340698,0.001241009682416916,POSITIVE
PinDuoDuo Y17 Ram,better bisa dipake untuk anak sekolah,2026-02-02 08:30:00,1,0.9075961709022522,0.0855434238910675,0.006860509514808655,POSITIVE
PinDuoDuo Y17 Ram,semoga sukses selalu.. terimakasih sudah amanah buat toko ya,2026-03-12 18:19:00,1,0.913105309009552,0.08484455198049545,0.0020501993130892515,POSITIVE
PinDuoDuo Y17 Ram,"tadinya sempet ragu,alhamdulillah bgitu sampai barang nya bagus dan berguna",2026-02-16 16:34:00,1,0.9891390204429626,0.0088398028165102,0.002021222608163953,POSITIVE
PinDuoDuo Y17 Ram,alhamdulilah sesuai ekspektasi.. minta langsung di nyalain dari sananya jd pas dateng tinggal masukin kartu aja..,2026-04-16 18:10:00,1,0.5623064041137695,0.4200192391872406,0.017674386501312256,POSITIVE
PinDuoDuo Y17 Ram,alhamdulillah barangnya sudah sampai tujuan dengan selamat pengemasan cepat pengiriman barang standar respon penjual sangat baik terima kasih buat penjual dan kurirnya minus cuman free gift kurang satu yaitu headset. saya maklumi aja barangnya bagus no minus masih tersegel,2026-04-09 09:48:00,1,0.2178659737110138,0.013059167191386223,0.7690748572349548,NEGATIVE
PinDuoDuo Y17 Ram,sangat bagus sesuai deskripsi harga sangat murah tapi barangnya asli..dpt softcase juga.. terimakasih,2026-04-21 05:49:00,1,0.9849501848220825,0.010216371156275272,0.004833434708416462,POSITIVE
PinDuoDuo Y17 Ram,"alhamdulillah.. barang dah sampai.. walaupun tidak sesuai estimasi.. kondisi bagus, trimakasih.. semoga awet,,",2026-02-27 20:57:00,1,0.9473633766174316,0.05009180307388306,0.0025448440574109554,POSITIVE
PinDuoDuo Y17 Ram,barang bagus ber pungsi dengan baik toko nya sangat amanah dan jujur . buat sobat ku dimna saja ber ada kalau mau belanja di toko ini jangan ragu lansung beli aja toko nya amanah dan bisa di percaya,2026-03-30 18:40:00,1,0.994509756565094,0.002906118519604206,0.0025840981397777796,POSITIVE
PinDuoDuo Y17 Ram,",chargeran jg berfungsi dengan baik setelah 3 hari dari pesanan dteng ,baru keliatan batre nya udh eror . dicas 30 menit langsung full 100% .tapi dpke hanya 2 menit lngsung mati",2026-04-08 22:32:00,1,0.005451371427625418,0.02748674526810646,0.9670618772506714,NEGATIVE
PinDuoDuo Y17 Ram,bagus semua dari mulai pengemasan hingga produk nya,2026-04-18 17:56:00,1,0.9962409734725952,0.0023659230209887028,0.001393047976307571,POSITIVE
PinDuoDuo Y17 Ram,jangan ragu pesan di toko ini . toko nya sangat amanah. gak ada vidio krn vidio nya terlalu panjang .tpi tokoh nya amanah,2026-02-23 15:31:00,1,0.9934885501861572,0.00441495468840003,0.002096466487273574,POSITIVE
PinDuoDuo Y17 Ram,pelapak amanah jangan ragu beli d sini..,2026-02-10 12:34:00,1,0.7213411331176758,0.27541953325271606,0.0032393797300755978,POSITIVE
PinDuoDuo Y17 Ram,barang sudah sampai dan langsung unboxing alhamdulillah suami suka karena hadiah buat suami berfungsi dengan baik sesuai dengan pesanan..,2026-04-01 07:15:00,1,0.9954378008842468,0.003936236724257469,0.0006260001682676375,POSITIVE
PinDuoDuo Y17 Ram,terima kasih seller dan shopee barangnya sudah sampai sesuai deskripsi,2026-02-04 14:10:00,1,0.522233784198761,0.47170236706733704,0.006063921842724085,POSITIVE
PinDuoDuo Y17 Ram,awalnya takut dan ragu ternyata asli,2026-04-14 19:09:00,1,0.20296812057495117,0.4968958795070648,0.300135999917984,NEUTRAL
PinDuoDuo Y17 Ram,"baru pertama beli hp online, alhamdulillah hp berfungsi dgn baik",2026-04-02 15:38:00,1,0.7254577875137329,0.2710770070552826,0.0034651728346943855,POSITIVE
PinDuoDuo Y17 Ram,"barang,a bgs tokoh,a amanah..semga sukses selalu..",2026-05-20 17:31:00,1,0.9896371960639954,0.00904407911002636,0.0013186732539907098,POSITIVE
PinDuoDuo Y17 Ram,"sudah 2 kali pesan di toko ini..barang di terima dengan baik, terima kasih kepada seller semoga laris manis dan dan terima kasih juga kepada kurir and shoppe...",2026-04-21 10:15:00,1,0.909363865852356,0.08871771395206451,0.0019184801494702697,POSITIVE
PinDuoDuo Y17 Ram,bagus banget. berfungsi normal. semoga awet. belikan orang tua,2026-01-27 17:45:00,1,0.9944831728935242,0.0032904658000916243,0.0022262504789978266,POSITIVE
PinDuoDuo Y17 Ram,wah dengan harga segini dapat barang yang oke. ajib,2026-02-27 00:37:00,1,0.9907277822494507,0.0020284189376980066,0.007243768777698278,POSITIVE
PinDuoDuo Y17 Ram,terimakasih barangx udh smpai sesuai dgn deskripsi packingan sngat aman ok mantapss,2026-02-13 20:23:00,1,0.9943641424179077,0.0048030223697423935,0.0008328519179485738,POSITIVE
PinDuoDuo Y17 Ram,"kondisi barang bagus dan mulus semua fitur berfungsi dengan normal tidak ada yang cacat desain elegan, ringan, dan nyaman digenggam kapasitas baterai besar 500 mah cukup awet digunakan seharian kapasitas penyimpanan besar ram 8 dan internal 256 keren semoga awet",2026-05-14 18:12:00,1,0.9898650050163269,0.007132415659725666,0.003002539975568652,POSITIVE
PinDuoDuo Y17 Ram,sangat puas..td nya meragukan.. alhamdulillah semua mendarat dgn sempurna..semoga awet yeww,2026-04-10 10:18:00,1,0.9940391778945923,0.004103480372577906,0.0018573495326563716,POSITIVE
PinDuoDuo Y17 Ram,"terima kasih kak hp nya berpungsi dengan baik, terimakasih telah amanah semoga makin lancar kak usahanya,,",2026-02-12 10:29:00,1,0.9539446830749512,0.043838564306497574,0.0022167135030031204,POSITIVE
PinDuoDuo Y17 Ram,"semoga awet, dan bisa order lagi",2026-02-21 14:25:00,1,0.9621738791465759,0.03635987266898155,0.0014661739114671946,POSITIVE
PinDuoDuo Y17 Ram,bagus hp nya sesuai gambar ga kecewa awalnya takut di kirim asal asalan tapi beneran hp nya,2026-04-07 22:41:00,1,0.9944865107536316,0.0034535457380115986,0.002060005674138665,POSITIVE
PinDuoDuo Y17 Ram,barang sudah sampe kak tapi vidio saya tidak bisa diupload jadi saya kirim foto saja disini,2026-02-17 08:50:00,1,0.0010175532661378384,0.971800684928894,0.027181660756468773,NEUTRAL
PinDuoDuo Y17 Ram,maaf baru ksh ulasan baru smpt nih. pkt dtng bbrp hri yg llu playanan cod. deg2an bru ini brniin bli brng elektronik scra online tdinya tkut aja. tpi brniin diri dan hsil nya puass dong real bgus sesuai bngt. the best kk amanah trus ya slm sukses. pkonya jngn ragu bli d toko ini gaess,2026-04-18 16:27:00,1,0.9859483242034912,0.0073186662048101425,0.0067330412566661835,POSITIVE
PinDuoDuo Y17 Ram,allhamdulilah amanah,2026-04-20 12:55:00,1,0.968646764755249,0.028803007677197456,0.0025502352509647608,POSITIVE
PinDuoDuo Y17 Ram,warna sesuai pink. tidak kecewa pas ramah di kantong,2026-02-10 22:23:00,1,0.9965158700942993,0.002802580362185836,0.0006814931984990835,POSITIVE
PinDuoDuo Y17 Ram,"toko amanah,hp sampai dengan sempurna.terimakasih seller",2026-04-18 22:57:00,1,0.975959062576294,0.02268110401928425,0.0013598710065707564,POSITIVE
PinDuoDuo Y17 Ram,sesuai dengan ekspektasi semoga bisa awet.. gak sengaja ternyata sudah 2x pesan disini.. toko baik selalu memperhatikan feedback dr pembeli,2026-02-20 23:49:00,1,0.9800300002098083,0.017354531213641167,0.0026154937222599983,POSITIVE
PinDuoDuo Y17 Ram,"sempet kecewa ketika gk bisa dipasang kartu,tapi seler baik bgt,diminta retur dan dikirim ulang,, jujur sempet ragu, karana pengiriman pribadi,gk bisa lewat aplikasi,tapi bismilah aja,,dan alhamdulillah toko'y amanah bgt,trimakasih,,jangan ragu order disini yaa,dijamin toko'y amanah",2026-05-04 19:58:00,1,0.9544359445571899,0.024875953793525696,0.020688017830252647,POSITIVE
PinDuoDuo Y17 Ram,"bismillah semoga hp nya awet dipakai anak belajar,, terimakasih sellernya gercep & konfirmasi dulu sebelum kirim,, semoga berkah & laris manis amiin",2026-04-06 12:58:00,1,0.9891409873962402,0.009506498463451862,0.001352451159618795,POSITIVE
PinDuoDuo Y17 Ram,"barang ny datang dg cepat,bgus dan aman brang ny serta amanah dech pokok ny..ntah kami beli lg smg rezk kita lancar.. aamiin",2026-04-10 08:49:00,1,0.9891486763954163,0.009607526473701,0.0012438066769391298,POSITIVE
PinDuoDuo Y17 Ram,"imei 1 dan 2 hp ini tdk terdeteksi di web cek imei vivo. pas connect email dan terkonfirmasi di hp yang sudah lebih terpasang email, tertulis bukan vivo y17 tertulisnya y19. kenapa sy beli, krn sy hanya butuh kamera biasa, bisa internet, body hp pink. menurut saya hp ini adalah rakitan. buat sy ini cukup sesuai kebutuhan sy",2026-02-23 18:14:00,1,0.18992003798484802,0.6850425004959106,0.12503738701343536,NEUTRAL
PinDuoDuo Y17 Ram,toko amanah barang original.. semoga awet.. terimakasih,2026-05-07 16:20:00,1,0.9800127148628235,0.018397988751530647,0.0015892534283921123,POSITIVE
PinDuoDuo Y17 Ram,"alhamdulillah paketan dach sampai tadi siang,berpungsi dengan baik,masih segel barang ori,cuma gak di kasih headset nya aja.yg lain sich ok.semoga barangnya awet",2026-04-18 23:23:00,1,0.9826754331588745,0.012296932749450207,0.005027539562433958,POSITIVE
PinDuoDuo Y17 Ram,"hp bagus suka sama toko ini amanah,saya pesan 1 lagi",2026-02-12 01:32:00,1,0.9899954795837402,0.009284964762628078,0.0007195075158961117,POSITIVE
PinDuoDuo Y17 Ram,barang sudah diterima dengan baik,2026-04-11 12:21:00,1,0.9126596450805664,0.08314123004674911,0.004199152812361717,POSITIVE
PinDuoDuo Y17 Ram,"barang sudh smpai tujuan kk..bener"" amanah toko ini..ini pembelian saya yg kdua di toko ini",2026-02-28 20:43:00,1,0.8778403997421265,0.11067909002304077,0.011480499990284443,POSITIVE
PinDuoDuo Y17 Ram,"overall bagus,harga murah barang sesuai ekspetasi.",2026-04-10 19:37:00,1,0.9946894645690918,0.0033418273087590933,0.001968744210898876,POSITIVE
PinDuoDuo Y17 Ram,"kapasitas tidak sesuai dengan yg ada di gambar, mudah-mudahan awet.",2026-02-09 15:47:00,1,0.005373281426727772,0.010172574780881405,0.9844542145729065,NEGATIVE
PinDuoDuo Y17 Ram,kirain barangnya palsu ternyata bener datang hp sunguhan terimakasih minn,2026-05-11 12:45:00,1,0.0009061562013812363,0.026161229237914085,0.9729326963424683,NEGATIVE
PinDuoDuo Y17 Ram,bagus semoga awet,2026-02-06 17:35:00,1,0.990334689617157,0.007386958226561546,0.0022783332969993353,POSITIVE
PinDuoDuo Y17 Ram,hp nya bagus ..anak saya suka banget semoga hp nya awet.. terima kasih shoppe,2026-01-31 20:41:00,1,0.9962618947029114,0.002979286015033722,0.0007588084554299712,POSITIVE
PinDuoDuo Y17 Ram,hp vivo sdh sampai dpt harga bersahabat.langsung dipake anak.semoga awet,2026-02-15 19:32:00,1,0.9741097092628479,0.02522706799209118,0.0006632880540564656,POSITIVE
PinDuoDuo Y17 Ram,pokonya belaja ditoko ini sangat puas terimakasih seler,2026-03-05 18:55:00,1,0.9910722374916077,0.007854731753468513,0.0010730029316619039,POSITIVE
PinDuoDuo Y17 Ram,barang baru jgn ragu beli dsni..mantul,2026-04-14 17:23:00,1,0.9514266848564148,0.04393424838781357,0.004639012739062309,POSITIVE
PinDuoDuo Y17 Ram,"alhamdulillah pesanan mendarat dengan selamat semoga awet ya ke lengkapan nya full set baru lagi pengiriman cepat,good lah",2026-03-01 13:43:00,1,0.995652437210083,0.0030033814255148172,0.0013442115159705281,POSITIVE
PinDuoDuo Y17 Ram,"sangat buruk barang kw,padahal co 2 hp.nyesel banget.imei palsu semua media tdk bisa di gunakan selalu di spam",2026-03-24 01:57:00,1,0.0006971295806579292,0.0010434739524498582,0.9982593655586243,NEGATIVE
PinDuoDuo Y17 Ram,"barang sesuai dg live, sangat bagus gak rugi dg harga sangat murah. kwalitas ori",2026-02-16 13:42:00,1,0.9966192245483398,0.00244162161834538,0.0009391786879859865,POSITIVE
PinDuoDuo Y17 Ram,semoga barang awet,2026-01-27 12:11:00,1,0.9860599040985107,0.012176143936812878,0.0017639518482610583,POSITIVE
PinDuoDuo Y17 Ram,udh ke3x order dsini.ssmuanya ok,2026-01-28 09:50:00,1,0.09761030226945877,0.9008664488792419,0.0015232886653393507,NEUTRAL
PinDuoDuo Y17 Ram,"maaf seller baru beri penilaian, untuk mengetahui hp berfungsi dengan baik tau tidak, ternyata daftar email sulit, wa beberapa hari digunakan untuk telfon luar negeri kena spam nomer sudah gak bisa dipake lagi terpaksa beli nomer baru, kecewa pas ada fitur tidak bisa digunakan dengan baik,, akhirnya beli hp second jauh lebih baik wa tidak pernah kena spam daftar emailpun lancar",2026-04-26 09:22:00,1,0.0062354146502912045,0.0024530035443603992,0.9913115501403809,NEGATIVE
PinDuoDuo Y17 Ram,bagus alhamdulilah reseler amanah cuma mau upload video ke panjangan jdi cuma bisa foto,2026-01-27 15:48:00,1,0.02635292522609234,0.15342627465724945,0.8202207684516907,NEGATIVE
PinDuoDuo Y17 Ram,lbh jernih pas waktu live,2026-04-24 13:31:00,1,0.9790602922439575,0.019227545708417892,0.0017121381824836135,POSITIVE
PinDuoDuo Y17 Ram,"hp aman bagus salah nya cuma satu pas di unboxing kameranya lecet dan buram, seperti second sekian dan terimakasih",2026-04-14 15:17:00,1,0.007426930591464043,0.023909416049718857,0.9686636924743652,NEGATIVE
PinDuoDuo Y17 Ram,"hp tidak bisa menggunakan wa,sudah beberapa kali ganti kartu.tetap kena tinjau an. sangat menyesal.minta tolong solusinya buat penjual",2026-05-20 12:39:00,1,0.0006549716927111149,0.004110371228307486,0.9952346682548523,NEGATIVE
PinDuoDuo Y17 Ram,"bagus barang nya baru bukan seken ,,jgn ragu y belanja di sini anak saya suka bnget",2026-02-12 06:02:00,1,0.9972442388534546,0.0017396998591721058,0.0010160759557038546,POSITIVE
PinDuoDuo Y17 Ram,gak sama kaya yg bulan kmren beli padahal bulan kmren baru beli hp di toko nih juga tapi beda masih keliatan ori hp yg kmren buat cek imei juga sesuai sama yg di gugel tapi kalo hp yg baru dateng buat cek imei malah gak terdaftar,2026-05-12 20:13:00,1,0.013597427867352962,0.04298862814903259,0.9434139728546143,NEGATIVE
PinDuoDuo Y17 Ram,alhamdulillah yg ke dua kalinya beli di toko pinduo duo ini amanah sekali gercep semoga makin sukses toko nya.,2026-04-01 08:58:00,1,0.9907413721084595,0.008571560494601727,0.0006871920777484775,POSITIVE
PinDuoDuo Y17 Ram,terima kasih seler/toko,2026-03-03 12:36:00,1,0.7038254141807556,0.2905713617801666,0.005603171419352293,POSITIVE
PinDuoDuo Y17 Ram,"barang diterima dengan baik, tidak ada yang rusak , hp lengkap dengan charger, dan casing bublerupnya bagus bangat, pengemasan sangat nyaman ya jadi hpnya gak rusak, hpnya nyala batre 92 persen, hpnya baru, sesuai harga, tapi yang kurang saya suka kameranya masih kurang, kalau buat konten masih kurang bersih.",2026-05-11 19:48:00,1,0.9956691265106201,0.0011687381193041801,0.0031621542293578386,POSITIVE
PinDuoDuo Y17 Ram,"day 1 beli hp online, alhamdulillah sesuai ekspektasi, dtang di palu dtng dgan selamat",2026-04-15 19:10:00,1,0.8978272080421448,0.09893395006656647,0.003238833276554942,POSITIVE
