product_id,review,timestamp,label,S_plus,S_netral,S_minus,predicted_label
Panda_Vivo Y71,"kapasitas baterai 3360mah, oke dan sangat baik",2025-09-07 00:00:00,1,0.9932959675788879,0.00579172233119607,0.0009124010102823377,POSITIVE
Panda_Vivo Y71,"kamera belakang 13mp dengan lampu kilat, pelindung kaca gorilla glass 3, masih segel kardusnya, aman tiba di tempat saya. saya tidak tau ini apa china made versi kw nya kah, respon layar agak delay",2025-09-05 00:00:00,1,0.2799236476421356,0.052008006721735,0.6680683493614197,NEGATIVE
Panda_Vivo Y71,alhamdulillah hp nya udah datang pengiriman cepat cuman 2 hri udah nyampe.respon penjual cepet lagi..maksih seler .mdh2 hp nya awet,2026-06-03 00:00:00,1,0.9949330687522888,0.0040894728153944016,0.000977391260676086,POSITIVE
Panda_Vivo Y71,"pelindung kaca gorilla glass 3, kamera belakang 13mp dengan lampu kilat, desain bodi aluminium, .. pesanan sudah di terima, barang bagus dan masih baru ( masih di segel ).. kondisi normal dan tidak ada kendala.. tokonya amanah, saya puas sekali belanja di sini.. terima kasih seller jg lazada semoga semakin sukses dan maju..!!",2025-08-28 00:00:00,1,0.9938495755195618,0.00509378407150507,0.0010566309792920947,POSITIVE
Panda_Vivo Y71,"baru, segel, dan bergaransi, desain bodi aluminium, trimakasih barang sudah sampai hari ini",2026-06-17 00:00:00,1,0.005654400214552879,0.9898611307144165,0.004484535660594702,NEUTRAL
Panda_Vivo Y71,"baru, segel, dan bergaransi, pelindung kaca gorilla glass 3, semoga hpnya awet, sayang simcardnya cuman ad 1, deskripsinya 2.. tapi gak masalah yg penting hpnya. semoga tokonya amanah. thank lazada dan seller.",2026-06-03 00:00:00,1,0.9800123572349548,0.017993975430727005,0.001993597950786352,POSITIVE
Panda_Vivo Y71,"kondisi paket masih utuh,pengiriman cepat,kurirnya amanah,meskipun paket sempat hilang oleh j&t express di orderan pertama dan ada refund dana oleh lazada,tapi saya masih tetap re-order di toko ini karena review pembelinya hampir mendekati ekpetasi. produk hp yang saya pesan pertama adalah vivo y55 4g warna hitam tapi yang sampai ke alamat adalah vivo y66 4g dengan versi android 14,1, kapasitas ram 4,0 gb dan total storage capacity 64 gb refurbished tapi fullset, meskipun sering loading sedikit tapi tetap berfungsi dengan baik,ada dikasih bonus casingnya.kualitas produk sesuai harga.terima kasih",2026-04-30 00:00:00,1,0.991624653339386,0.007305748760700226,0.001069541904143989,POSITIVE
Panda_Vivo Y71,hp risa gk bisa baca kartu dijual ktnya ram 6 memori 128 tapi tpi yg dikirim ram 4 /64 mntap emak jdi penipu,2026-04-23 00:00:00,1,0.0006277048378251493,0.004334117751568556,0.9950382113456726,NEGATIVE
Panda_Vivo Y71,"pengiriman sangat cepat,kualitas desain bodi sya suka..",2025-10-05 00:00:00,1,0.9962479472160339,0.003084791824221611,0.0006672440213151276,POSITIVE
Panda_Vivo Y71,pesanan dah mendarat dan sesuai.dan fungsi hp normal semua,2025-09-27 00:00:00,1,0.06286288052797318,0.9164611101150513,0.020676052197813988,NEUTRAL
Panda_Vivo Y71,"pelindung kaca gorilla glass 3, desain bodi aluminium, baru, segel, dan bergaransi, kamera belakang 13mp dengan lampu kilat,",2026-04-10 00:00:00,1,0.009302953258156776,0.9897258877754211,0.0009711757302284241,NEUTRAL
Panda_Vivo Y71,"makasih kak baranya udah sampe dngan mulus, cma pengiriman nya aga lama",2026-06-10 00:00:00,1,0.29100164771080017,0.09181950986385345,0.6171788573265076,NEGATIVE
Panda_Vivo Y71,"untuk produk realpi k, hanya saja pesan warna hitam di kirim pink, pdhal utk anak laki untung doi gk papa",2026-04-01 00:00:00,1,0.09252095222473145,0.8189514875411987,0.08852756023406982,NEUTRAL
Panda_Vivo Y71,"baterai cepet panas, ko ini hp udah ada email nya ya berarti second ya bukan barupelindung kaca gorilla glass 3,",2026-04-01 00:00:00,1,0.002030972857028246,0.12155923247337341,0.8764097690582275,NEGATIVE
Panda_Vivo Y71,mantaf sesuai iklan hp gres mulus dan normal pengiriman cepat respon penjual cepat dan bersahabat harga bersaing makasih banget seller,2025-07-17 00:00:00,1,0.9944650530815125,0.0041800993494689465,0.001354872714728117,POSITIVE
Panda_Vivo Y71,kemudahan penggunaan:,2025-06-29 00:00:00,1,0.7237319946289062,0.27330461144447327,0.002963427919894457,POSITIVE
Panda_Vivo Y71,"sebenarnya udah malas belanja di lazada karena udah ga ada gratis ongkir apalagi diskon, cuma di toko ini harganya miring ya lumayanlah rekomendasi banget deh di toko ini",2026-02-28 00:00:00,1,0.9891887903213501,0.003138231346383691,0.00767294829711318,POSITIVE
Panda_Vivo Y71,"alhamdulillah barangnya sudah keterima barangnya bagus pengiriman cepat barangnya semua baru baru, segel, dan bergaransi, kapasitas baterai 3360mah, kurirnya baik dan ramah makasih lazada semoga bermanfaat amin.",2026-02-24 00:00:00,1,0.9876365065574646,0.010425453074276447,0.0019380839075893164,POSITIVE
Panda_Vivo Y71,hp nya sdh datang makasih lazada dan toko nya,2026-06-17 00:00:00,1,0.367033988237381,0.6300315260887146,0.002934560412541032,NEUTRAL
Panda_Vivo Y71,jangan ragu kalau sayang anak beli disini aja lumayan harga murah kualitas joss buat anak anak oke lah,2026-02-16 00:00:00,1,0.9966698288917542,0.0014479493256658316,0.0018822751007974148,POSITIVE
Panda_Vivo Y71,"aslinya pesen y 55 warna hitam ,tpi yg dtg malah y 66 gold ,tpi gpp barngnya asli vivo dan baru masih segel,semoga awet,syangnya pengiriman seminggu baru nyampe, lamaa banget.",2026-02-19 00:00:00,1,0.22053872048854828,0.07356378436088562,0.7058975100517273,NEGATIVE
Panda_Vivo Y71,"kamera belakang 13mp dengan lampu kilat, pelindung kaca gorilla glass 3, kapasitas baterai 3360mah,",2026-02-16 00:00:00,1,0.019520476460456848,0.979771077632904,0.0007084872340783477,NEUTRAL
Panda_Vivo Y71,paket telah mendarat dengan aman dan cocok sesuai pesanan dan sesuai gambar,2025-07-02 00:00:00,1,0.4615759551525116,0.5356715321540833,0.0027525753248482943,NEUTRAL
Panda_Vivo Y71,kemudahan penggunaan:,2025-06-18 00:00:00,1,0.7237319946289062,0.27330461144447327,0.002963427919894457,POSITIVE
Panda_Vivo Y71,maaf baru kasih ulasan paket sudah sampai sellernya amanah dan responnya cepat terima kasih semoga awet cuma belum di coba,2026-02-07 00:00:00,1,0.8680247664451599,0.09486325830221176,0.0371120385825634,POSITIVE
Panda_Vivo Y71,"hp mendarat dgn selamat hp nya juga bagus mulus g ada cacat pengirimannya jg cepat tp aga kecewa minta warna merah yg dikirim gold trs pas dicoba pake sim card,sinyal datanya g muncul.. tp yaudhlah",2026-02-12 00:00:00,1,0.00504640256986022,0.004066126886755228,0.9908875226974487,NEGATIVE
Panda_Vivo Y71,tks banyak sudah saya terima paketnya,2026-06-17 00:00:00,1,0.11918268352746964,0.8783911466598511,0.002426229417324066,NEUTRAL
Panda_Vivo Y71,"produk yang dikirimkan masih bagus dan masih tersegel semoga kualitasnya pun bagus kapasitas baterai 3360mah,",2026-02-06 00:00:00,1,0.9493507146835327,0.03342939913272858,0.017219899222254753,POSITIVE
Panda_Vivo Y71,"bagus, like new, namun tidak rekomendasi bagi anak² yang bisa bermain game sambil di charge.. sesuai ekspektasi",2026-02-05 00:00:00,1,0.03164687007665634,0.05146457999944687,0.9168885946273804,NEGATIVE
Panda_Vivo Y71,maaf baru di ulas.barangny bagus dan normal semoga awet dan tahan lama.,2025-06-19 00:00:00,1,0.9701455235481262,0.017731964588165283,0.012122418731451035,POSITIVE
Panda_Vivo Y71,"baru, segel, dan bergaransi, barang yang datang sesuai dengan yang dipromosikan.",2026-01-24 00:00:00,1,0.05470132455229759,0.937798261642456,0.007500371430069208,NEUTRAL
Panda_Vivo Y71,kemudahan penggunaan:,2025-06-23 00:00:00,1,0.7237319946289062,0.27330461144447327,0.002963427919894457,POSITIVE
Panda_Vivo Y71,"mantap, udah pesan 2x aman, semoga terus amanah,, dan awett",2025-06-19 00:00:00,1,0.9934998750686646,0.005222455598413944,0.0012776933144778013,POSITIVE
Panda_Vivo Y71,"barang sesuai pengiriman cepat,tokonya amanah sukses selalu penjual yang baik",2026-02-12 00:00:00,1,0.9894018769264221,0.009684627875685692,0.0009135286090895534,POSITIVE
Panda_Vivo Y71,"alhamdulillah pesanan sampai dalam waktu yang pas, untung untungan sih, kadang datang hp nya mati gak ada baterai..",2026-01-11 00:00:00,1,0.9948201179504395,0.0028554212767630816,0.0023243441246449947,POSITIVE
Panda_Vivo Y71,"desain bodi aluminium, pelindung kaca gorilla glass 3,",2026-01-05 00:00:00,1,0.004356111865490675,0.9950587749481201,0.000585154804866761,NEUTRAL
Panda_Vivo Y71,"kapasitas baterai 3360mah, kamera belakang 13mp dengan lampu kilat, desain bodi aluminium,",2026-01-14 00:00:00,1,0.025929192081093788,0.9733720421791077,0.0006987848901189864,NEUTRAL
Panda_Vivo Y71,"alhamdulillah pesanan saya sudah saya terima. aaf baru bisa memberikan ulasannya. barang gress masih di segel, dan sesuai pesanan. cukup puas dengan harga sangat murah dapat hp vivo",2025-12-28 00:00:00,1,0.9956094622612,0.0024357216898351908,0.0019548777490854263,POSITIVE
Panda_Vivo Y71,"semua ok . pesen hitam datang putih . tapi ndak apa apa . lumayan harga segitu . staff baik sekali dan ramah . maksih seller , baru, segel, dan bergaransi,",2025-12-28 00:00:00,1,0.989296019077301,0.007133821491152048,0.0035702392924576998,POSITIVE
Panda_Vivo Y71,barang nya udah sampai sesuai pesanan reselles nya amanah peking nya rapi kurir nya juga ramah makasih banyak semua nya aku pasti akan berlangganan di sini,2025-12-30 00:00:00,1,0.9915691018104553,0.007488979492336512,0.0009419307461939752,POSITIVE
Panda_Vivo Y71,bagus kk hp ya lumayan lah harga sgtu buat jualan online ayam geprek saya nti klau smpet saya kirim video ya..maaf y kk baru kirim ulasan ya..makasih,2025-12-26 00:00:00,1,0.4071638286113739,0.5445562601089478,0.04828000068664551,NEUTRAL
Panda_Vivo Y71,"baik sesuai orderan.mkshkapasitas baterai 3360mah, kamera belakang 13mp dengan lampu kilat,",2026-01-09 00:00:00,1,0.45105186104774475,0.5459820628166199,0.002966071479022503,NEUTRAL
Panda_Vivo Y71,"kapasitas baterai 3360mah, baru, segel, dan bergaransi, desain bodi aluminium, pelindung kaca gorilla glass 3,",2025-12-25 00:00:00,1,0.008236639201641083,0.9910107851028442,0.0007524859975092113,NEUTRAL
Panda_Vivo Y71,sangat memuaskan dengan harga yg sngat terjangkau barang sesusi gk ada lecet.y sama sekali jadi jngan ragu..,2025-12-24 00:00:00,1,0.9889129996299744,0.004325047601014376,0.006761906668543816,POSITIVE
Panda_Vivo Y71,makasih byk lazada barang utuh gk ada yg kurang..mkasih tokoya amanah.. lain waktu beli lagi,2025-12-27 00:00:00,1,0.9878010749816895,0.010263461619615555,0.0019354956457391381,POSITIVE
Panda_Vivo Y71,"kamera belakang 13mp dengan lampu kilat, baru, segel, dan bergaransi, kapasitas baterai 3360mah,",2025-12-25 00:00:00,1,0.016392037272453308,0.98243248462677,0.001175486366264522,NEUTRAL
Panda_Vivo Y71,"sesuai pesanan mkshbaru, segel, dan bergaransi,",2025-12-24 00:00:00,1,0.23032084107398987,0.7629884481430054,0.006690673530101776,NEUTRAL
Panda_Vivo Y71,terimakasi utk toko nya yg amanah. kmi sagat puas dgn kualitas nya yg sagat bagus utk lazada terimakasi.,2025-12-02 00:00:00,1,0.9875296354293823,0.010721193626523018,0.0017491672188043594,POSITIVE
Panda_Vivo Y71,trimakasih barang sesuai pesanan.lain kali beli lagi di sini karna tokonya amanah,2025-12-31 00:00:00,1,0.897749125957489,0.09976769238710403,0.0024831381160765886,POSITIVE
Panda_Vivo Y71,"thanks seller dan lazada paket sesuai pesanan, mudah 2 an awet hpnya",2026-01-27 00:00:00,1,0.9921365976333618,0.007100552320480347,0.000762862735427916,POSITIVE
Panda_Vivo Y71,"pelindung kaca gorilla glass 3, baru, segel, dan bergaransi, bagus terimakasi lazada sm abg kurirnya amanah. maaf bru ngasih ulasan",2025-11-29 00:00:00,1,0.11419527977705002,0.8738469481468201,0.011957907117903233,NEUTRAL
Panda_Vivo Y71,maaf baru kasi ulasan.. soalnya mau di tes dl.. walaupun sempat ada kendala sedikit tpi masih bisa di atasi.. hp nya bagus.. udah sebulan di maenin bocah masih aman2 aja ..mau pesan lagi.. terima kasih.. semoga tokonya berkah..aamiin,2025-11-26 00:00:00,1,0.9180645942687988,0.06194206327199936,0.019993221387267113,POSITIVE
Panda_Vivo Y71,"baru, segel, dan bergaransi, desain bodi aluminium, tokonya amanah,terimakasi bang kurir/lazada,walau ada minesnya toksrinnya retak,tpi engga ngaruh.",2025-11-28 00:00:00,1,0.9550233483314514,0.036115240305662155,0.008861490525305271,POSITIVE
Panda_Vivo Y71,"baru, segel, dan bergaransi, desain bodi aluminium, kamera belakang 13mp dengan lampu kilat, pelindung kaca gorilla glass 3,",2025-11-28 00:00:00,1,0.009196152910590172,0.9898433685302734,0.0009605013183318079,NEUTRAL
Panda_Vivo Y71,"awalnya takut pesan, takut zonk. tapi ternyata barang sesuai pesanan dan aman. terimakasih min.. jaya terus..",2025-11-28 00:00:00,1,0.9752253890037537,0.013177727349102497,0.011596886441111565,POSITIVE
Panda_Vivo Y71,"berpungsi dengan baik mksh baru, segel, dan bergaransi,",2025-12-09 00:00:00,1,0.21084587275981903,0.7848216891288757,0.004332444630563259,NEUTRAL
Panda_Vivo Y71,mantap sekali barang masih baru lan sesuai gambar. yg mau order di toko ini jangan ragu ya,2025-11-29 00:00:00,1,0.9952364563941956,0.003959220368415117,0.0008043671259656549,POSITIVE
Panda_Vivo Y71,"lumayan bagus,cuman pengen yg warna hitam datang malah warna silver,ok gpp semoga awet",2025-12-19 00:00:00,1,0.5011863708496094,0.083721823990345,0.4150918126106262,POSITIVE
Panda_Vivo Y71,kompatibilitas:,2025-11-19 00:00:00,1,0.23600511252880096,0.7453319430351257,0.018662989139556885,NEUTRAL
Panda_Vivo Y71,"alhamdulillah paket datang dengan selamat,ini pesenan ke 2kalinya, tokonya amanah banget sukses terus buat toko ini , terimakasih",2025-11-08 00:00:00,1,0.9878597855567932,0.01106438972055912,0.0010758608113974333,POSITIVE
Panda_Vivo Y71,"pelindung kaca gorilla glass 3, kamera belakang 13mp dengan lampu kilat, desain bodi aluminium,",2025-11-28 00:00:00,1,0.010550434701144695,0.9887638092041016,0.0006857524858787656,NEUTRAL
Panda_Vivo Y71,"penjual amanah, harga murah tapi ga murahan. terima kasih. aku suka.",2025-12-23 00:00:00,1,0.9972867965698242,0.0020373216830193996,0.0006758564268238842,POSITIVE
Panda_Vivo Y71,"berjalan lancar, semoga awet.. pengiriman sangat amat cepat sekalii..",2025-12-13 00:00:00,1,0.9941113591194153,0.004181433003395796,0.0017071767942979932,POSITIVE
Panda_Vivo Y71,"pelindung kaca gorilla glass 3, kapasitas baterai 3360mah,",2025-12-27 00:00:00,1,0.005725878290832043,0.9934085607528687,0.0008655734709464014,NEUTRAL
Panda_Vivo Y71,"pembelian ke 2, ga di sangka pemakaian uda bbrp hari batre uda lemah, uda 2 hari ini ga bs lepas dari casan. sll di cas dl klo mau di pakai. kecewa bgt. stak bgt batre klo uda 88% lngsng mati, pdhl awal nya baik2 aja.",2025-10-11 00:00:00,1,0.0011411443119868636,0.0013612627517431974,0.9974976181983948,NEGATIVE
Panda_Vivo Y71,"alhamdulilah,pesanan sudah datang,dan sesuai sama yg di pesan,terimakasih,untuk semuanya tokonya amanah,dan selernya",2025-10-30 00:00:00,1,0.9724905490875244,0.025664446875452995,0.0018450781935825944,POSITIVE
Panda_Vivo Y71,pesanan sudah saya terima kondisi baik aman tapi sayang saya pesan vivo71 yang datang vivo 55ga sesuai dengan pesan padahal klo ga ada barangnya jangan kirim atau ada pemberitauan barqng tidak ada kan lebih baik,2025-10-27 00:00:00,1,0.07546597719192505,0.0799335241317749,0.8446005582809448,NEGATIVE
Panda_Vivo Y71,mantapp.. berfungsi dgn baik. semoga awett terimakasih,2026-01-03 00:00:00,1,0.9937459230422974,0.004142313729971647,0.002111745998263359,POSITIVE
Panda_Vivo Y71,"desain bodi aluminium, baru, segel, dan bergaransi,",2026-01-06 00:00:00,1,0.009646259248256683,0.9893914461135864,0.0009623494115658104,NEUTRAL
Panda_Vivo Y71,"kamera belakang 13mp dengan lampu kilat, pelindung kaca gorilla glass 3, desain bodi aluminium, baru, segel, dan bergaransi,",2025-10-24 00:00:00,1,0.019014965742826462,0.9800729155540466,0.0009121367475017905,NEUTRAL
Panda_Vivo Y71,kemudahan penggunaan:,2025-10-15 00:00:00,1,0.7237319946289062,0.27330461144447327,0.002963427919894457,POSITIVE
Panda_Vivo Y71,"pelindung kaca gorilla glass 3, baru, segel, dan bergaransi, kamera belakang 13mp dengan lampu kilat, kapasitas baterai 3360mah,",2025-10-17 00:00:00,1,0.00922556221485138,0.9894602298736572,0.001314240857027471,NEUTRAL
Panda_Vivo Y71,"baru, segel, dan bergaransi, pelindung kaca gorilla glass 3, namun silikon plindungnya kekedean gk cocok",2025-10-16 00:00:00,1,0.001205937354825437,0.0041480655781924725,0.9946460723876953,NEGATIVE
Panda_Vivo Y71,"26 10 2025 menyatakan asli hp masih segelbaru, segel, dan bergaransi, pelindung kaca gorilla glass 3, kamera belakang 13mp dengan lampu kilat,",2025-10-16 00:00:00,1,0.002866527996957302,0.9952316880226135,0.001901822630316019,NEUTRAL
Panda_Vivo Y71,"baru, segel, dan bergaransi, toko yg amanah.. alhamdulillah berfungsi dengan baik. sukses trus buat toko nya..mudah mudahan awet dan bermanfaat.",2025-10-13 00:00:00,1,0.9945055842399597,0.004559874534606934,0.0009346190490759909,POSITIVE
Panda_Vivo Y71,hp nya sdh di terima dng aman. batrenya lumayan awet. harga nya juga murah . tp ada syg sedikit. hp nya meskipun ram 6 tp baru pasang beberapa aplikasi sj sudah lemot. kamera kurang jernih. kwalitas sesuai harg.,2025-10-06 00:00:00,1,0.3649207055568695,0.01144977007061243,0.6236295104026794,NEGATIVE
Panda_Vivo Y71,alham dulilah barang udah sapi dan aman makasih lazada.. mantul mantap betull,2025-11-17 00:00:00,1,0.9941294193267822,0.0050922478549182415,0.0007784221088513732,POSITIVE
Panda_Vivo Y71,alhamdulillah paket udah nyampe sesuai dengan pesanan bagus tapi blom di coba sih semoga awet kulir nya baik terima kasih sukses selalu ya bu,2025-09-28 00:00:00,1,0.9787174463272095,0.01674148440361023,0.004540946800261736,POSITIVE
Panda_Vivo Y71,"kamera belakang 13mp dengan lampu kilat, kapasitas baterai 3360mah, pelindung kaca gorilla glass 3,",2025-09-20 00:00:00,1,0.020693108439445496,0.9786002039909363,0.0007067725528031588,NEUTRAL
Panda_Vivo Y71,durability:,2025-09-28 00:00:00,1,0.4163072407245636,0.5056015849113464,0.07809124141931534,NEUTRAL
Panda_Vivo Y71,"barang oke sesuai pesanan dan sudah dicoba normbaru, segel, dan bergaransi, al semua mudaha mudahan awet makasih seller dan juga kurirnya pokonya okelahkapasitas baterai 3360mah,",2025-10-03 00:00:00,1,0.9923111200332642,0.006500083953142166,0.0011888641165569425,POSITIVE
Panda_Vivo Y71,"barang ok kwalitas ngk kalah dg vivo yang mahalkapasitas baterai 3360mah,",2025-10-03 00:00:00,1,0.4493631422519684,0.07563985139131546,0.47499707341194153,NEGATIVE
Panda_Vivo Y71,"barang sudah sampai cepet banget mudah mudahan pas dipakai gak bermasalah dan awet, terimakasih ka",2025-10-16 00:00:00,1,0.9675363898277283,0.029933279380202293,0.002530305413529277,POSITIVE
Panda_Vivo Y71,kemudahan penggunaan:,2025-10-01 00:00:00,1,0.7237313389778137,0.273305207490921,0.002963426522910595,POSITIVE
Panda_Vivo Y71,paket sudah diterima. kondisi retak bagian atas dan tidak pakai plastik depan yg ada kertas hijaunya seperti yg sudah sudah saya beli. tapi tidak apa apa lah kalau memang ini bukan rejeki saya. moga lain waktu dipilihkan yg bukan / mungkin returan. terimakasih buat toko juga jasa pengirimannya.,2025-10-01 00:00:00,1,0.8443884253501892,0.040326740592718124,0.11528481543064117,POSITIVE
Panda_Vivo Y71,"dari dusbuknya sih baru, tapi hpnya second . sudah order kesekian kalinya tambah parah",2025-10-27 00:00:00,1,0.0006323963170871139,0.001876757014542818,0.9974908828735352,NEGATIVE
Panda_Vivo Y71,"kapasitas baterai 3360mah, pelindung kaca gorilla glass 3, sayang kamera belakang nya rusak",2026-03-07 00:00:00,1,0.0071405041962862015,0.9532824158668518,0.039577141404151917,NEUTRAL
Panda_Vivo Y71,terimakasih paket datang dengan selamat semuanya bagus terimakasih,2025-11-12 00:00:00,1,0.9907930493354797,0.006757700815796852,0.002449224703013897,POSITIVE
Panda_Vivo Y71,kemudahan penggunaan:,2025-11-14 00:00:00,1,0.7237313389778137,0.273305207490921,0.002963426522910595,POSITIVE
Panda_Vivo Y71,"barang datang dengan baik,respon penjual oc, semoga hppnya awet bisa buat langganan",2025-10-29 00:00:00,1,0.9839904308319092,0.014510523527860641,0.0014990251511335373,POSITIVE
Panda_Vivo Y71,bintang yang bicara.. berpungsi semoga awet,2025-12-21 00:00:00,1,0.7562785148620605,0.24025273323059082,0.003468690440058708,POSITIVE
Panda_Vivo Y71,kemudahan penggunaan:,2025-09-21 00:00:00,1,0.7237313389778137,0.273305207490921,0.002963426522910595,POSITIVE
Panda_Vivo Y71,"alhamdulillah paket udah sampai dn hasilnya memuaskan sesuai dengan apa yg di pesan, pengirimannya juga cepat.",2025-09-25 00:00:00,1,0.9945606589317322,0.004851226229220629,0.0005880706012248993,POSITIVE
Panda_Vivo Y71,"penampilannya oke berfungsi normal, dg harga yg terjangkau bisa mendapatkan ponsel yg bagus, trimakasih",2025-09-24 00:00:00,1,0.7243318557739258,0.2580278217792511,0.017640380188822746,POSITIVE
Panda_Vivo Y71,"pelindung kaca baru, segel, dan bergaransi, gorilla glass 3, baru, segel, dan bergaransi,",2025-10-09 00:00:00,1,0.004056386649608612,0.9946858882904053,0.0012576879234984517,NEUTRAL
Panda_Vivo Y71,"desain bodi aluminium, pelindung kaca gorilla glass 3,",2025-12-02 00:00:00,1,0.004356113728135824,0.9950587749481201,0.0005851539899595082,NEUTRAL
Panda_Vivo Y71,"sangat puas,barang sesuai pesanan. mksh ka",2025-12-19 00:00:00,1,0.9894062876701355,0.009446784853935242,0.0011469456367194653,POSITIVE
Panda_Vivo Y71,"mantaab lah hp baru masih segel, tapi agak ringan si sesuai lah dengan harga segitu,charger juga ga ori,tapi semoga awet wet wet.. baru, segel, dan bergaransi, nanti order lg dah",2025-09-17 00:00:00,1,0.9904306530952454,0.0045989686623215675,0.00497030932456255,POSITIVE
Panda_Vivo Y71,terimakasih kak seler lazada juga kurir nya yg amanah dan pada baik paket nya sesuai yg d harapkan saya sangat suka,2025-09-15 00:00:00,1,0.9955564141273499,0.003741341643035412,0.0007021698984317482,POSITIVE
Panda_Vivo Y71,"alhamdulillah barang sesuai pesanan seller amanah sangat amanah pokonya mau beli lagi nex kamera belakang 13mp dengan lampu kilat, baru, segel, dan bergaransi,",2025-09-13 00:00:00,1,0.7850425243377686,0.21022149920463562,0.004735972266644239,POSITIVE
