web_scraper_order,web_scraper_start_url,pagination,review,timestamp
"1780196625-304","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","semoga awet","2025-12-08"
"1780196625-305","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","brang ok","2025-12-12"
"1780196625-306","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","goodjob","2025-12-10"
"1780196625-307","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","sangat baik","2025-12-12"
"1780196625-308","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","saya pesan warna hitam yg d kirim gold","2025-10-09"
"1780196625-309","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","Hp tidak support you tube,, sering error, susah di charger, kadang bisa kadang tidak bisa..","2026-01-15"
"1780196625-310","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","maaf baru  balas.barng udh  sampai  dengan aman. HP bagus. setelah  diaktifkan dan saya uji dengan menambahkan  1apk saja. mlbb langsung panas dan HP langsung  gk  sabil. Chargernya sangat  jelek setelah  melakukan pengisian  baterai  sampai 10jam. hpnya cocok  untuk  you tube dan whatsapp  saja","2025-12-20"
"1780196625-311","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","tdk 
sesuai dengan gambar ram 6 ternyata cumak ram 4
lasada sudah lain dengan dulu. Toko nya banyak yang tdk bonapit","2025-12-05"
"1780196625-312","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","bagus","2025-12-03"
"1780196625-313","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","ok hp beneran yg datang 
smoga awet","2025-10-18"
"1780196625-314","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","hpnya tidak bisa buka YouTube","2025-10-23"
"1780196625-315","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","Baru, segel, dan bergaransi,","2025-10-18"
"1780196625-316","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","tidak sesuai pesanan tp okelah,y55 nya","2025-10-16"
"1780196625-317","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","produk bgus cm jaringannya kok agak lemot ya?","2025-09-21"
"1780196625-318","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","barang bagus sesuai yg di foto","2025-10-11"
"1780196625-319","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","hp nya bagus nggak ad kendala","2025-10-12"
"1780196625-320","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","bagus normal semua ...sesuai dikripsi
terimakasih seler n lazada","2025-08-09"
"1780196625-321","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","bagus
sesuai
penjual amanah","2025-10-16"
"1780196625-322","https://www.lazada.co.id/products/pdp-i8608700849-s16013570474.html?c=&channelLpJumpArgs=&clickTrackInfo=query%253Ahp%252Bhdc%252Bvivo%253Bnid%253A8608700849%253Bsrc%253ALazadaMainSrp%253Brn%253A2cc5dbdee968abe78d2a0a88c090c687%253Bregion%253Aid%253Bsku%253A8608700849_ID%253Bprice%253A688000%253Bclient%253Adesktop%253Bsupplier_id%253A401099536002%253Bsession_id%253A%253Bbiz_source%253Ah5_internal%253Bslot%253A2%253Butlog_bucket_id%253A470687%253Basc_category_id%253A10100333%253Bitem_id%253A8608700849%253Bsku_id%253A16013570474%253Bshop_id%253A6307054%253BtemplateInfo%253A107879_A3_C_E%2523&freeshipping=1&fs_ab=2&fuse_fs=&lang=id&location=Kab.%20Tangerang&price=6.88E%205&priceCompare=skuId%3A16013570474%3Bsource%3Alazada-search-voucher%3Bsn%3A2cc5dbdee968abe78d2a0a88c090c687%3BoriginPrice%3A68800000%3BdisplayPrice%3A68800000%3BisGray%3Afalse%3BsinglePromotionId%3A-1%3BsingleToolCode%3AmockedSalePrice%3BvoucherPricePlugin%3A0%3Btimestamp%3A1780167465147&ratingscore=4.46643109540636&request_id=2cc5dbdee968abe78d2a0a88c090c687&review=566&sale=1063&search=1&source=search&spm=a2o4j.searchlist.list.2&stock=1","","bagus","2025-11-19"
